,cluster,functional,basis,n_dmso,n_water,13c_ch2_avg,13c_ch2_max,13c_ch3_avg,13c_ch3_max,1h_ch2_avg,1h_ch2_max,1h_ch3_avg,1h_ch3_max
1283,1,M062X,Def2TZVP,1,4,69.86,69.86,55.6,55.6,3.997,4.043,3.972,4.018
1284,1,M062X,Def2TZVP,1,6,69.86,69.86,55.6,55.6,4.217,5.584,4.192,5.559
1285,1,M062X,Def2TZVP,1,8,69.86,69.86,55.6,55.6,3.682,5.08,3.657,5.055
1286,1,M062X,Def2TZVP,1,10,69.86,69.86,55.6,55.6,3.486,5.602,3.461,5.577
1287,1,M062X,Def2TZVP,1,12,69.86,69.86,55.6,55.6,3.39,5.498,3.365,5.473
1288,1,M062X,Def2TZVP,2,1,70.454,70.494,56.194,56.234,6.785,6.785,6.76,6.76
1289,1,M062X,Def2TZVP,2,2,70.454,70.494,56.194,56.234,5.738,6.192,5.713,6.167
1290,1,M062X,Def2TZVP,2,3,70.454,70.494,56.194,56.234,4.932,4.934,4.907,4.909
1291,1,M062X,Def2TZVP,2,4,70.454,70.494,56.194,56.234,3.997,4.043,3.972,4.018
1292,1,M062X,Def2TZVP,2,6,70.454,70.494,56.194,56.234,4.217,5.584,4.192,5.559
1293,1,M062X,Def2TZVP,2,8,70.454,70.494,56.194,56.234,3.682,5.08,3.657,5.055
1294,1,M062X,Def2TZVP,2,10,70.454,70.494,56.194,56.234,3.486,5.602,3.461,5.577
1295,1,M062X,Def2TZVP,2,12,70.454,70.494,56.194,56.234,3.39,5.498,3.365,5.473
1296,1,M062X,Def2TZVP,3,1,70.41,70.872,56.15,56.612,6.785,6.785,6.76,6.76
1297,1,M062X,Def2TZVP,3,2,70.41,70.872,56.15,56.612,5.738,6.192,5.713,6.167
1298,1,M062X,Def2TZVP,3,3,70.41,70.872,56.15,56.612,4.932,4.934,4.907,4.909
1299,1,M062X,Def2TZVP,3,4,70.41,70.872,56.15,56.612,3.997,4.043,3.972,4.018
1300,1,M062X,Def2TZVP,3,6,70.41,70.872,56.15,56.612,4.217,5.584,4.192,5.559
1301,1,M062X,Def2TZVP,3,8,70.41,70.872,56.15,56.612,3.682,5.08,3.657,5.055
1302,1,M062X,Def2TZVP,3,10,70.41,70.872,56.15,56.612,3.486,5.602,3.461,5.577
1303,1,M062X,Def2TZVP,3,12,70.41,70.872,56.15,56.612,3.39,5.498,3.365,5.473
1304,1,M062X,Def2TZVP,4,1,69.721,71.483,55.461,57.223,6.785,6.785,6.76,6.76
1305,1,M062X,Def2TZVP,4,2,69.721,71.483,55.461,57.223,5.738,6.192,5.713,6.167
1306,1,M062X,Def2TZVP,4,3,69.721,71.483,55.461,57.223,4.932,4.934,4.907,4.909
1307,1,M062X,Def2TZVP,4,4,69.721,71.483,55.461,57.223,3.997,4.043,3.972,4.018
1308,1,M062X,Def2TZVP,4,6,69.721,71.483,55.461,57.223,4.217,5.584,4.192,5.559
1309,1,M062X,Def2TZVP,4,8,69.721,71.483,55.461,57.223,3.682,5.08,3.657,5.055
1310,1,M062X,Def2TZVP,4,10,69.721,71.483,55.461,57.223,3.486,5.602,3.461,5.577
1311,1,M062X,Def2TZVP,4,12,69.721,71.483,55.461,57.223,3.39,5.498,3.365,5.473
1312,1,M062X,Def2TZVP,6,1,69.825,72.071,55.565,57.811,6.785,6.785,6.76,6.76
1313,1,M062X,Def2TZVP,6,2,69.825,72.071,55.565,57.811,5.738,6.192,5.713,6.167
1314,1,M062X,Def2TZVP,6,3,69.825,72.071,55.565,57.811,4.932,4.934,4.907,4.909
1315,1,M062X,Def2TZVP,6,4,69.825,72.071,55.565,57.811,3.997,4.043,3.972,4.018
1316,1,M062X,Def2TZVP,6,6,69.825,72.071,55.565,57.811,4.217,5.584,4.192,5.559
1317,1,M062X,Def2TZVP,6,8,69.825,72.071,55.565,57.811,3.682,5.08,3.657,5.055
1318,1,M062X,Def2TZVP,6,10,69.825,72.071,55.565,57.811,3.486,5.602,3.461,5.577
1319,1,M062X,Def2TZVP,6,12,69.825,72.071,55.565,57.811,3.39,5.498,3.365,5.473
1320,2,M062X,Def2TZVP,1,1,71.302,71.302,55.827,55.827,6.842,6.842,6.74,6.74
1321,2,M062X,Def2TZVP,1,2,71.302,71.302,55.827,55.827,5.795,6.249,5.693,6.147
1322,2,M062X,Def2TZVP,1,3,71.302,71.302,55.827,55.827,4.989,4.991,4.887,4.889
1323,2,M062X,Def2TZVP,1,4,71.302,71.302,55.827,55.827,4.054,4.1,3.952,3.998
1324,2,M062X,Def2TZVP,1,6,71.302,71.302,55.827,55.827,4.274,5.641,4.172,5.539
1325,2,M062X,Def2TZVP,1,8,71.302,71.302,55.827,55.827,3.739,5.137,3.637,5.035
1326,2,M062X,Def2TZVP,1,10,71.302,71.302,55.827,55.827,3.543,5.659,3.441,5.557
1327,2,M062X,Def2TZVP,1,12,71.302,71.302,55.827,55.827,3.447,5.555,3.345,5.453
1328,2,M062X,Def2TZVP,2,1,71.896,71.936,56.421,56.461,6.842,6.842,6.74,6.74
1329,2,M062X,Def2TZVP,2,2,71.896,71.936,56.421,56.461,5.795,6.249,5.693,6.147
1330,2,M062X,Def2TZVP,2,3,71.896,71.936,56.421,56.461,4.989,4.991,4.887,4.889
1331,2,M062X,Def2TZVP,2,4,71.896,71.936,56.421,56.461,4.054,4.1,3.952,3.998
1332,2,M062X,Def2TZVP,2,6,71.896,71.936,56.421,56.461,4.274,5.641,4.172,5.539
1333,2,M062X,Def2TZVP,2,8,71.896,71.936,56.421,56.461,3.739,5.137,3.637,5.035
1334,2,M062X,Def2TZVP,2,10,71.896,71.936,56.421,56.461,3.543,5.659,3.441,5.557
1335,2,M062X,Def2TZVP,2,12,71.896,71.936,56.421,56.461,3.447,5.555,3.345,5.453
1336,2,M062X,Def2TZVP,3,1,71.852,72.314,56.377,56.839,6.842,6.842,6.74,6.74
1337,2,M062X,Def2TZVP,3,2,71.852,72.314,56.377,56.839,5.795,6.249,5.693,6.147
1338,2,M062X,Def2TZVP,3,3,71.852,72.314,56.377,56.839,4.989,4.991,4.887,4.889
1339,2,M062X,Def2TZVP,3,4,71.852,72.314,56.377,56.839,4.054,4.1,3.952,3.998
1340,2,M062X,Def2TZVP,3,6,71.852,72.314,56.377,56.839,4.274,5.641,4.172,5.539
1341,2,M062X,Def2TZVP,3,8,71.852,72.314,56.377,56.839,3.739,5.137,3.637,5.035
1342,2,M062X,Def2TZVP,3,10,71.852,72.314,56.377,56.839,3.543,5.659,3.441,5.557
1343,2,M062X,Def2TZVP,3,12,71.852,72.314,56.377,56.839,3.447,5.555,3.345,5.453
1344,2,M062X,Def2TZVP,4,1,71.163,72.925,55.688,57.45,6.842,6.842,6.74,6.74
1345,2,M062X,Def2TZVP,4,2,71.163,72.925,55.688,57.45,5.795,6.249,5.693,6.147
1346,2,M062X,Def2TZVP,4,3,71.163,72.925,55.688,57.45,4.989,4.991,4.887,4.889
1347,2,M062X,Def2TZVP,4,4,71.163,72.925,55.688,57.45,4.054,4.1,3.952,3.998
1348,2,M062X,Def2TZVP,4,6,71.163,72.925,55.688,57.45,4.274,5.641,4.172,5.539
1349,2,M062X,Def2TZVP,4,8,71.163,72.925,55.688,57.45,3.739,5.137,3.637,5.035
1350,2,M062X,Def2TZVP,4,10,71.163,72.925,55.688,57.45,3.543,5.659,3.441,5.557
1351,2,M062X,Def2TZVP,4,12,71.163,72.925,55.688,57.45,3.447,5.555,3.345,5.453
1352,2,M062X,Def2TZVP,6,1,71.267,73.513,55.792,58.038,6.842,6.842,6.74,6.74
1353,2,M062X,Def2TZVP,6,2,71.267,73.513,55.792,58.038,5.795,6.249,5.693,6.147
1354,2,M062X,Def2TZVP,6,3,71.267,73.513,55.792,58.038,4.989,4.991,4.887,4.889
1355,2,M062X,Def2TZVP,6,4,71.267,73.513,55.792,58.038,4.054,4.1,3.952,3.998
1356,2,M062X,Def2TZVP,6,6,71.267,73.513,55.792,58.038,4.274,5.641,4.172,5.539
1357,2,M062X,Def2TZVP,6,8,71.267,73.513,55.792,58.038,3.739,5.137,3.637,5.035
1358,2,M062X,Def2TZVP,6,10,71.267,73.513,55.792,58.038,3.543,5.659,3.441,5.557
1359,2,M062X,Def2TZVP,6,12,71.267,73.513,55.792,58.038,3.447,5.555,3.345,5.453
1360,3,M062X,Def2TZVP,1,1,69.904,69.904,56.335,56.335,6.888,6.888,6.769,6.769
1361,3,M062X,Def2TZVP,1,2,69.904,69.904,56.335,56.335,5.841,6.295,5.722,6.176
1362,3,M062X,Def2TZVP,1,3,69.904,69.904,56.335,56.335,5.035,5.037,4.916,4.918
1363,3,M062X,Def2TZVP,1,4,69.904,69.904,56.335,56.335,4.1,4.146,3.981,4.027
1364,3,M062X,Def2TZVP,1,6,69.904,69.904,56.335,56.335,4.32,5.687,4.201,5.568
1365,3,M062X,Def2TZVP,1,8,69.904,69.904,56.335,56.335,3.785,5.183,3.666,5.064
1366,3,M062X,Def2TZVP,1,10,69.904,69.904,56.335,56.335,3.589,5.705,3.47,5.586
1367,3,M062X,Def2TZVP,1,12,69.904,69.904,56.335,56.335,3.493,5.601,3.374,5.482
1368,3,M062X,Def2TZVP,2,1,70.498,70.538,56.929,56.969,6.888,6.888,6.769,6.769
1369,3,M062X,Def2TZVP,2,2,70.498,70.538,56.929,56.969,5.841,6.295,5.722,6.176
1370,3,M062X,Def2TZVP,2,3,70.498,70.538,56.929,56.969,5.035,5.037,4.916,4.918
1371,3,M062X,Def2TZVP,2,4,70.498,70.538,56.929,56.969,4.1,4.146,3.981,4.027
1372,3,M062X,Def2TZVP,2,6,70.498,70.538,56.929,56.969,4.32,5.687,4.201,5.568
1373,3,M062X,Def2TZVP,2,8,70.498,70.538,56.929,56.969,3.785,5.183,3.666,5.064
1374,3,M062X,Def2TZVP,2,10,70.498,70.538,56.929,56.969,3.589,5.705,3.47,5.586
1375,3,M062X,Def2TZVP,2,12,70.498,70.538,56.929,56.969,3.493,5.601,3.374,5.482
1376,3,M062X,Def2TZVP,3,1,70.454,70.916,56.885,57.347,6.888,6.888,6.769,6.769
1377,3,M062X,Def2TZVP,3,2,70.454,70.916,56.885,57.347,5.841,6.295,5.722,6.176
1378,3,M062X,Def2TZVP,3,3,70.454,70.916,56.885,57.347,5.035,5.037,4.916,4.918
1379,3,M062X,Def2TZVP,3,4,70.454,70.916,56.885,57.347,4.1,4.146,3.981,4.027
1380,3,M062X,Def2TZVP,3,6,70.454,70.916,56.885,57.347,4.32,5.687,4.201,5.568
1381,3,M062X,Def2TZVP,3,8,70.454,70.916,56.885,57.347,3.785,5.183,3.666,5.064
1382,3,M062X,Def2TZVP,3,10,70.454,70.916,56.885,57.347,3.589,5.705,3.47,5.586
1383,3,M062X,Def2TZVP,3,12,70.454,70.916,56.885,57.347,3.493,5.601,3.374,5.482
1384,3,M062X,Def2TZVP,4,1,69.765,71.527,56.196,57.958,6.888,6.888,6.769,6.769
1385,3,M062X,Def2TZVP,4,2,69.765,71.527,56.196,57.958,5.841,6.295,5.722,6.176
1386,3,M062X,Def2TZVP,4,3,69.765,71.527,56.196,57.958,5.035,5.037,4.916,4.918
1387,3,M062X,Def2TZVP,4,4,69.765,71.527,56.196,57.958,4.1,4.146,3.981,4.027
1388,3,M062X,Def2TZVP,4,6,69.765,71.527,56.196,57.958,4.32,5.687,4.201,5.568
1389,3,M062X,Def2TZVP,4,8,69.765,71.527,56.196,57.958,3.785,5.183,3.666,5.064
1390,3,M062X,Def2TZVP,4,10,69.765,71.527,56.196,57.958,3.589,5.705,3.47,5.586
1391,3,M062X,Def2TZVP,4,12,69.765,71.527,56.196,57.958,3.493,5.601,3.374,5.482
1392,3,M062X,Def2TZVP,6,1,69.869,72.115,56.3,58.546,6.888,6.888,6.769,6.769
1393,3,M062X,Def2TZVP,6,2,69.869,72.115,56.3,58.546,5.841,6.295,5.722,6.176
1394,3,M062X,Def2TZVP,6,3,69.869,72.115,56.3,58.546,5.035,5.037,4.916,4.918
1395,3,M062X,Def2TZVP,6,4,69.869,72.115,56.3,58.546,4.1,4.146,3.981,4.027
1396,3,M062X,Def2TZVP,6,6,69.869,72.115,56.3,58.546,4.32,5.687,4.201,5.568
1397,3,M062X,Def2TZVP,6,8,69.869,72.115,56.3,58.546,3.785,5.183,3.666,5.064
1398,3,M062X,Def2TZVP,6,10,69.869,72.115,56.3,58.546,3.589,5.705,3.47,5.586
1399,3,M062X,Def2TZVP,6,12,69.869,72.115,56.3,58.546,3.493,5.601,3.374,5.482
1400,4,M062X,Def2TZVP,1,1,69.632,69.632,56.197,56.197,6.867,6.867,6.757,6.757
1401,4,M062X,Def2TZVP,1,2,69.632,69.632,56.197,56.197,5.82,6.274,5.71,6.164
1402,4,M062X,Def2TZVP,1,3,69.632,69.632,56.197,56.197,5.014,5.016,4.904,4.906
1403,4,M062X,Def2TZVP,1,4,69.632,69.632,56.197,56.197,4.079,4.125,3.969,4.015
1404,4,M062X,Def2TZVP,1,6,69.632,69.632,56.197,56.197,4.299,5.666,4.189,5.556
1405,4,M062X,Def2TZVP,1,8,69.632,69.632,56.197,56.197,3.764,5.162,3.654,5.052
1406,4,M062X,Def2TZVP,1,10,69.632,69.632,56.197,56.197,3.568,5.684,3.458,5.574
1407,4,M062X,Def2TZVP,1,12,69.632,69.632,56.197,56.197,3.472,5.58,3.362,5.47
1408,4,M062X,Def2TZVP,2,1,70.226,70.266,56.791,56.831,6.867,6.867,6.757,6.757
1409,4,M062X,Def2TZVP,2,2,70.226,70.266,56.791,56.831,5.82,6.274,5.71,6.164
1410,4,M062X,Def2TZVP,2,3,70.226,70.266,56.791,56.831,5.014,5.016,4.904,4.906
1411,4,M062X,Def2TZVP,2,4,70.226,70.266,56.791,56.831,4.079,4.125,3.969,4.015
1412,4,M062X,Def2TZVP,2,6,70.226,70.266,56.791,56.831,4.299,5.666,4.189,5.556
1413,4,M062X,Def2TZVP,2,8,70.226,70.266,56.791,56.831,3.764,5.162,3.654,5.052
1414,4,M062X,Def2TZVP,2,10,70.226,70.266,56.791,56.831,3.568,5.684,3.458,5.574
1415,4,M062X,Def2TZVP,2,12,70.226,70.266,56.791,56.831,3.472,5.58,3.362,5.47
1416,4,M062X,Def2TZVP,3,1,70.182,70.644,56.747,57.209,6.867,6.867,6.757,6.757
1417,4,M062X,Def2TZVP,3,2,70.182,70.644,56.747,57.209,5.82,6.274,5.71,6.164
1418,4,M062X,Def2TZVP,3,3,70.182,70.644,56.747,57.209,5.014,5.016,4.904,4.906
1419,4,M062X,Def2TZVP,3,4,70.182,70.644,56.747,57.209,4.079,4.125,3.969,4.015
1420,4,M062X,Def2TZVP,3,6,70.182,70.644,56.747,57.209,4.299,5.666,4.189,5.556
1421,4,M062X,Def2TZVP,3,8,70.182,70.644,56.747,57.209,3.764,5.162,3.654,5.052
1422,4,M062X,Def2TZVP,3,10,70.182,70.644,56.747,57.209,3.568,5.684,3.458,5.574
1423,4,M062X,Def2TZVP,3,12,70.182,70.644,56.747,57.209,3.472,5.58,3.362,5.47
1424,4,M062X,Def2TZVP,4,1,69.493,71.255,56.058,57.82,6.867,6.867,6.757,6.757
1425,4,M062X,Def2TZVP,4,2,69.493,71.255,56.058,57.82,5.82,6.274,5.71,6.164
1426,4,M062X,Def2TZVP,4,3,69.493,71.255,56.058,57.82,5.014,5.016,4.904,4.906
1427,4,M062X,Def2TZVP,4,4,69.493,71.255,56.058,57.82,4.079,4.125,3.969,4.015
1428,4,M062X,Def2TZVP,4,6,69.493,71.255,56.058,57.82,4.299,5.666,4.189,5.556
1429,4,M062X,Def2TZVP,4,8,69.493,71.255,56.058,57.82,3.764,5.162,3.654,5.052
1430,4,M062X,Def2TZVP,4,10,69.493,71.255,56.058,57.82,3.568,5.684,3.458,5.574
1431,4,M062X,Def2TZVP,4,12,69.493,71.255,56.058,57.82,3.472,5.58,3.362,5.47
1432,4,M062X,Def2TZVP,6,1,69.597,71.843,56.162,58.408,6.867,6.867,6.757,6.757
1433,4,M062X,Def2TZVP,6,2,69.597,71.843,56.162,58.408,5.82,6.274,5.71,6.164
1434,4,M062X,Def2TZVP,6,3,69.597,71.843,56.162,58.408,5.014,5.016,4.904,4.906
1435,4,M062X,Def2TZVP,6,4,69.597,71.843,56.162,58.408,4.079,4.125,3.969,4.015
1436,4,M062X,Def2TZVP,6,6,69.597,71.843,56.162,58.408,4.299,5.666,4.189,5.556
1437,4,M062X,Def2TZVP,6,8,69.597,71.843,56.162,58.408,3.764,5.162,3.654,5.052
1438,4,M062X,Def2TZVP,6,10,69.597,71.843,56.162,58.408,3.568,5.684,3.458,5.574
1439,4,M062X,Def2TZVP,6,12,69.597,71.843,56.162,58.408,3.472,5.58,3.362,5.47
1440,1,wB97X,6-31+G*,1,1,69.412,69.412,57.25,57.25,6.871,6.871,6.781,6.781
1441,1,wB97X,6-31+G*,1,2,69.412,69.412,57.25,57.25,5.932,6.399,5.842,6.309
1442,1,wB97X,6-31+G*,1,3,69.412,69.412,57.25,57.25,5.22,5.232,5.13,5.142
1443,1,wB97X,6-31+G*,1,4,69.412,69.412,57.25,57.25,4.584,4.592,4.494,4.502
1444,1,wB97X,6-31+G*,1,6,69.412,69.412,57.25,57.25,4.583,6.375,4.493,6.285
1445,1,wB97X,6-31+G*,1,8,69.412,69.412,57.25,57.25,4.195,5.417,4.105,5.327
1446,1,wB97X,6-31+G*,1,10,69.412,69.412,57.25,57.25,4.225,6.176,4.135,6.086
1447,1,wB97X,6-31+G*,1,12,69.412,69.412,57.25,57.25,4.048,5.861,3.958,5.771
1448,1,wB97X,6-31+G*,2,1,69.831,70.007,57.669,57.845,6.871,6.871,6.781,6.781
1449,1,wB97X,6-31+G*,2,2,69.831,70.007,57.669,57.845,5.932,6.399,5.842,6.309
1450,1,wB97X,6-31+G*,2,3,69.831,70.007,57.669,57.845,5.22,5.232,5.13,5.142
1451,1,wB97X,6-31+G*,2,4,69.831,70.007,57.669,57.845,4.584,4.592,4.494,4.502
1452,1,wB97X,6-31+G*,2,6,69.831,70.007,57.669,57.845,4.583,6.375,4.493,6.285
1453,1,wB97X,6-31+G*,2,8,69.831,70.007,57.669,57.845,4.195,5.417,4.105,5.327
1454,1,wB97X,6-31+G*,2,10,69.831,70.007,57.669,57.845,4.225,6.176,4.135,6.086
1455,1,wB97X,6-31+G*,2,12,69.831,70.007,57.669,57.845,4.048,5.861,3.958,5.771
1456,1,wB97X,6-31+G*,3,1,69.616,70.294,57.454,58.132,6.871,6.871,6.781,6.781
1457,1,wB97X,6-31+G*,3,2,69.616,70.294,57.454,58.132,5.932,6.399,5.842,6.309
1458,1,wB97X,6-31+G*,3,3,69.616,70.294,57.454,58.132,5.22,5.232,5.13,5.142
1459,1,wB97X,6-31+G*,3,4,69.616,70.294,57.454,58.132,4.584,4.592,4.494,4.502
1460,1,wB97X,6-31+G*,3,6,69.616,70.294,57.454,58.132,4.583,6.375,4.493,6.285
1461,1,wB97X,6-31+G*,3,8,69.616,70.294,57.454,58.132,4.195,5.417,4.105,5.327
1462,1,wB97X,6-31+G*,3,10,69.616,70.294,57.454,58.132,4.225,6.176,4.135,6.086
1463,1,wB97X,6-31+G*,3,12,69.616,70.294,57.454,58.132,4.048,5.861,3.958,5.771
1464,1,wB97X,6-31+G*,4,1,69.528,70.064,57.366,57.902,6.871,6.871,6.781,6.781
1465,1,wB97X,6-31+G*,4,2,69.528,70.064,57.366,57.902,5.932,6.399,5.842,6.309
1466,1,wB97X,6-31+G*,4,3,69.528,70.064,57.366,57.902,5.22,5.232,5.13,5.142
1467,1,wB97X,6-31+G*,4,4,69.528,70.064,57.366,57.902,4.584,4.592,4.494,4.502
1468,1,wB97X,6-31+G*,4,6,69.528,70.064,57.366,57.902,4.583,6.375,4.493,6.285
1469,1,wB97X,6-31+G*,4,8,69.528,70.064,57.366,57.902,4.195,5.417,4.105,5.327
1470,1,wB97X,6-31+G*,4,10,69.528,70.064,57.366,57.902,4.225,6.176,4.135,6.086
1471,1,wB97X,6-31+G*,4,12,69.528,70.064,57.366,57.902,4.048,5.861,3.958,5.771
1472,1,wB97X,6-31+G*,6,1,69.812,71.619,57.65,59.457,6.871,6.871,6.781,6.781
1473,1,wB97X,6-31+G*,6,2,69.812,71.619,57.65,59.457,5.932,6.399,5.842,6.309
1474,1,wB97X,6-31+G*,6,3,69.812,71.619,57.65,59.457,5.22,5.232,5.13,5.142
1475,1,wB97X,6-31+G*,6,4,69.812,71.619,57.65,59.457,4.584,4.592,4.494,4.502
1476,1,wB97X,6-31+G*,6,6,69.812,71.619,57.65,59.457,4.583,6.375,4.493,6.285
1477,1,wB97X,6-31+G*,6,8,69.812,71.619,57.65,59.457,4.195,5.417,4.105,5.327
1478,1,wB97X,6-31+G*,6,10,69.812,71.619,57.65,59.457,4.225,6.176,4.135,6.086
1479,1,wB97X,6-31+G*,6,12,69.812,71.619,57.65,59.457,4.048,5.861,3.958,5.771
1480,2,wB97X,6-31+G*,1,1,70.38,70.38,57.422,57.422,6.906,6.906,6.787,6.787
1481,2,wB97X,6-31+G*,1,2,70.38,70.38,57.422,57.422,5.967,6.434,5.848,6.315
1482,2,wB97X,6-31+G*,1,3,70.38,70.38,57.422,57.422,5.255,5.267,5.136,5.148
1483,2,wB97X,6-31+G*,1,4,70.38,70.38,57.422,57.422,4.619,4.627,4.5,4.508
1484,2,wB97X,6-31+G*,1,6,70.38,70.38,57.422,57.422,4.618,6.41,4.499,6.291
1485,2,wB97X,6-31+G*,1,8,70.38,70.38,57.422,57.422,4.23,5.452,4.111,5.333
1486,2,wB97X,6-31+G*,1,10,70.38,70.38,57.422,57.422,4.26,6.211,4.141,6.092
1487,2,wB97X,6-31+G*,1,12,70.38,70.38,57.422,57.422,4.083,5.896,3.964,5.777
1488,2,wB97X,6-31+G*,2,1,70.799,70.975,57.841,58.017,6.906,6.906,6.787,6.787
1489,2,wB97X,6-31+G*,2,2,70.799,70.975,57.841,58.017,5.967,6.434,5.848,6.315
1490,2,wB97X,6-31+G*,2,3,70.799,70.975,57.841,58.017,5.255,5.267,5.136,5.148
1491,2,wB97X,6-31+G*,2,4,70.799,70.975,57.841,58.017,4.619,4.627,4.5,4.508
1492,2,wB97X,6-31+G*,2,6,70.799,70.975,57.841,58.017,4.618,6.41,4.499,6.291
1493,2,wB97X,6-31+G*,2,8,70.799,70.975,57.841,58.017,4.23,5.452,4.111,5.333
1494,2,wB97X,6-31+G*,2,10,70.799,70.975,57.841,58.017,4.26,6.211,4.141,6.092
1495,2,wB97X,6-31+G*,2,12,70.799,70.975,57.841,58.017,4.083,5.896,3.964,5.777
1496,2,wB97X,6-31+G*,3,1,70.584,71.262,57.626,58.304,6.906,6.906,6.787,6.787
1497,2,wB97X,6-31+G*,3,2,70.584,71.262,57.626,58.304,5.967,6.434,5.848,6.315
1498,2,wB97X,6-31+G*,3,3,70.584,71.262,57.626,58.304,5.255,5.267,5.136,5.148
1499,2,wB97X,6-31+G*,3,4,70.584,71.262,57.626,58.304,4.619,4.627,4.5,4.508
1500,2,wB97X,6-31+G*,3,6,70.584,71.262,57.626,58.304,4.618,6.41,4.499,6.291
1501,2,wB97X,6-31+G*,3,8,70.584,71.262,57.626,58.304,4.23,5.452,4.111,5.333
1502,2,wB97X,6-31+G*,3,10,70.584,71.262,57.626,58.304,4.26,6.211,4.141,6.092
1503,2,wB97X,6-31+G*,3,12,70.584,71.262,57.626,58.304,4.083,5.896,3.964,5.777
1504,2,wB97X,6-31+G*,4,1,70.496,71.032,57.538,58.074,6.906,6.906,6.787,6.787
1505,2,wB97X,6-31+G*,4,2,70.496,71.032,57.538,58.074,5.967,6.434,5.848,6.315
1506,2,wB97X,6-31+G*,4,3,70.496,71.032,57.538,58.074,5.255,5.267,5.136,5.148
1507,2,wB97X,6-31+G*,4,4,70.496,71.032,57.538,58.074,4.619,4.627,4.5,4.508
1508,2,wB97X,6-31+G*,4,6,70.496,71.032,57.538,58.074,4.618,6.41,4.499,6.291
1509,2,wB97X,6-31+G*,4,8,70.496,71.032,57.538,58.074,4.23,5.452,4.111,5.333
1510,2,wB97X,6-31+G*,4,10,70.496,71.032,57.538,58.074,4.26,6.211,4.141,6.092
1511,2,wB97X,6-31+G*,4,12,70.496,71.032,57.538,58.074,4.083,5.896,3.964,5.777
1512,2,wB97X,6-31+G*,6,1,70.78,72.587,57.822,59.629,6.906,6.906,6.787,6.787
1513,2,wB97X,6-31+G*,6,2,70.78,72.587,57.822,59.629,5.967,6.434,5.848,6.315
1514,2,wB97X,6-31+G*,6,3,70.78,72.587,57.822,59.629,5.255,5.267,5.136,5.148
1515,2,wB97X,6-31+G*,6,4,70.78,72.587,57.822,59.629,4.619,4.627,4.5,4.508
1516,2,wB97X,6-31+G*,6,6,70.78,72.587,57.822,59.629,4.618,6.41,4.499,6.291
1517,2,wB97X,6-31+G*,6,8,70.78,72.587,57.822,59.629,4.23,5.452,4.111,5.333
1518,2,wB97X,6-31+G*,6,10,70.78,72.587,57.822,59.629,4.26,6.211,4.141,6.092
1519,2,wB97X,6-31+G*,6,12,70.78,72.587,57.822,59.629,4.083,5.896,3.964,5.777
1520,3,wB97X,6-31+G*,1,1,69.201,69.201,58.066,58.066,6.887,6.887,6.781,6.781
1521,3,wB97X,6-31+G*,1,2,69.201,69.201,58.066,58.066,5.948,6.415,5.842,6.309
1522,3,wB97X,6-31+G*,1,3,69.201,69.201,58.066,58.066,5.236,5.248,5.13,5.142
1523,3,wB97X,6-31+G*,1,4,69.201,69.201,58.066,58.066,4.6,4.608,4.494,4.502
1524,3,wB97X,6-31+G*,1,6,69.201,69.201,58.066,58.066,4.599,6.391,4.493,6.285
1525,3,wB97X,6-31+G*,1,8,69.201,69.201,58.066,58.066,4.211,5.433,4.105,5.327
1526,3,wB97X,6-31+G*,1,10,69.201,69.201,58.066,58.066,4.241,6.192,4.135,6.086
1527,3,wB97X,6-31+G*,1,12,69.201,69.201,58.066,58.066,4.064,5.877,3.958,5.771
1528,3,wB97X,6-31+G*,2,1,69.62,69.796,58.485,58.661,6.887,6.887,6.781,6.781
1529,3,wB97X,6-31+G*,2,2,69.62,69.796,58.485,58.661,5.948,6.415,5.842,6.309
1530,3,wB97X,6-31+G*,2,3,69.62,69.796,58.485,58.661,5.236,5.248,5.13,5.142
1531,3,wB97X,6-31+G*,2,4,69.62,69.796,58.485,58.661,4.6,4.608,4.494,4.502
1532,3,wB97X,6-31+G*,2,6,69.62,69.796,58.485,58.661,4.599,6.391,4.493,6.285
1533,3,wB97X,6-31+G*,2,8,69.62,69.796,58.485,58.661,4.211,5.433,4.105,5.327
1534,3,wB97X,6-31+G*,2,10,69.62,69.796,58.485,58.661,4.241,6.192,4.135,6.086
1535,3,wB97X,6-31+G*,2,12,69.62,69.796,58.485,58.661,4.064,5.877,3.958,5.771
1536,3,wB97X,6-31+G*,3,1,69.405,70.083,58.27,58.948,6.887,6.887,6.781,6.781
1537,3,wB97X,6-31+G*,3,2,69.405,70.083,58.27,58.948,5.948,6.415,5.842,6.309
1538,3,wB97X,6-31+G*,3,3,69.405,70.083,58.27,58.948,5.236,5.248,5.13,5.142
1539,3,wB97X,6-31+G*,3,4,69.405,70.083,58.27,58.948,4.6,4.608,4.494,4.502
1540,3,wB97X,6-31+G*,3,6,69.405,70.083,58.27,58.948,4.599,6.391,4.493,6.285
1541,3,wB97X,6-31+G*,3,8,69.405,70.083,58.27,58.948,4.211,5.433,4.105,5.327
1542,3,wB97X,6-31+G*,3,10,69.405,70.083,58.27,58.948,4.241,6.192,4.135,6.086
1543,3,wB97X,6-31+G*,3,12,69.405,70.083,58.27,58.948,4.064,5.877,3.958,5.771
1544,3,wB97X,6-31+G*,4,1,69.317,69.853,58.182,58.718,6.887,6.887,6.781,6.781
