ppm	intensity
63.7839	-12.656
63.7682	192.2715
63.7525	26.55
63.7368	40.4813
63.7211	-12.1033
63.7054	103.6988
63.6897	-10.4594
63.674	123.9423
63.6583	-30.4264
63.6426	-45.2323
63.6269	144.6649
63.6112	54.7833
63.5955	-137.556
63.5798	-45.6156
63.5641	-3.0867
63.5483	17.6797
63.5326	93.5503
63.5169	-109.589
63.5012	-73.5692
63.4855	37.3663
63.4698	6.5255
63.4541	-13.2885
63.4384	-94.482
63.4227	11.312
63.407	-19.9375
63.3913	-73.6428
63.3756	-103.9965
63.3599	116.6564
63.3442	-85.5112
63.3285	15.3347
63.3128	-20.9771
63.297	71.8367
63.2813	155.2538
63.2656	51.5388
63.2499	94.9521
63.2342	91.5052
63.2185	36.1827
63.2028	36.7107
63.1871	46.458
63.1714	76.6452
63.1557	195.8299
63.14	100.6372
63.1243	-136.8021
63.1086	100.5738
63.0929	164.4821
63.0772	136.0146
63.0615	54.436
63.0457	23.5259
63.03	-76.3603
63.0143	40.1933
62.9986	-51.6903
62.9829	67.2478
62.9672	99.0109
62.9515	131.69
62.9358	197.9505
62.9201	-37.8281
62.9044	-24.3851
62.8887	-98.0969
62.873	-22.8705
62.8573	45.8282
62.8416	42.8092
62.8259	63.7568
62.8102	-1.3029
62.7944	42.8307
62.7787	94.5619
62.763	50.0173
62.7473	56.7172
62.7316	85.9131
62.7159	108.9374
62.7002	15.8281
62.6845	-9.4848
62.6688	140.5991
62.6531	-46.4223
62.6374	-29.1967
62.6217	-176.6841
62.606	153.4937
62.5903	10.3026
62.5746	-24.4112
62.5589	-136.0377
62.5431	-30.7497
62.5274	-57.647
62.5117	59.2397
62.496	155.19
62.4803	-106.8499
62.4646	85.4992
62.4489	161.8298
62.4332	44.5502
62.4175	-160.6568
62.4018	151.3204
62.3861	-41.8247
62.3704	-178.9366
62.3547	6.522
62.339	56.9762
62.3233	135.0241
62.3076	-8.1577
62.2918	94.2999
62.2761	128.2295
62.2604	6.3776
62.2447	-8.3684
62.229	-94.2423
62.2133	-97.3131
62.1976	87.5715
62.1819	184.4417
62.1662	-55.7802
62.1505	132.9358
62.1348	-49.3436
62.1191	-62.4279
62.1034	-92.7805
62.0877	-66.9898
62.072	-132.3101
62.0563	-122.2829
62.0405	47.0653
62.0248	123.3602
62.0091	-73.6639
61.9934	147.1813
61.9777	-9.5478
61.962	-81.9417
61.9463	-60.2517
61.9306	-133.0702
61.9149	-7.2167
61.8992	-127.1258
61.8835	1.9617
61.8678	-77.698
61.8521	-70.277
61.8364	132.7918
61.8207	59.9841
61.805	76.7926
61.7892	125.3144
61.7735	-64.402
61.7578	157.5819
61.7421	-64.5211
61.7264	122.1068
61.7107	-47.2468
61.695	31.544
61.6793	-72.7363
61.6636	-48.6027
61.6479	9.0121
61.6322	-150.0745
61.6165	-31.4466
61.6008	-23.062
61.5851	124.3943
61.5694	-97.655
61.5537	115.6425
61.5379	219.3062
61.5222	-8.3988
61.5065	30.9553
61.4908	25.9955
61.4751	-149.3343
61.4594	-17.5871
61.4437	-62.7219
61.428	71.7321
61.4123	-0.8183
61.3966	37.4495
61.3809	-35.4661
61.3652	15.6876
61.3495	130.2714
61.3338	-84.2785
61.3181	-51.5455
61.3024	61.1625
61.2866	26.5467
61.2709	-73.7325
61.2552	183.4808
61.2395	88.9231
61.2238	75.3672
61.2081	-114.2126
61.1924	-35.0612
61.1767	118.4872
61.161	69.6101
61.1453	101.5468
61.1296	-115.8731
61.1139	-76.259
61.0982	41.6084
61.0825	-125.7205
61.0668	3.7149
61.0511	25.0457
61.0353	166.1226
61.0196	50.1034
61.0039	1.6844
60.9882	-209.8466
60.9725	-198.0685
60.9568	-17.5353
60.9411	-110.6752
60.9254	-180.08
60.9097	-100.4342
60.894	116.7128
60.8783	-65.1868
60.8626	-14.3641
60.8469	-45.5772
60.8312	49.5281
60.8155	199.2101
60.7998	24.3133
60.784	46.0615
60.7683	-90.3735
60.7526	135.2989
60.7369	153.285
60.7212	-29.8663
60.7055	-30.5149
60.6898	-11.0291
60.6741	37.338
60.6584	119.478
60.6427	6.3117
60.627	52.9294
60.6113	29.9382
60.5956	-71.8713
60.5799	72.5929
60.5642	-88.5963
60.5485	-103.1788
60.5327	-4.5502
60.517	-97.7814
60.5013	14.9994
60.4856	-138.9569
60.4699	-120.1402
60.4542	3.0377
60.4385	-8.7066
60.4228	43.1366
60.4071	174.8275
60.3914	83.7563
60.3757	-5.2689
60.36	28.5961
60.3443	154.1926
60.3286	13.8494
60.3129	107.9246
60.2972	-61.7026
60.2814	-203.2969
60.2657	-131.0562
60.25	-53.6828
60.2343	-51.4921
60.2186	116.4945
60.2029	-89.9313
60.1872	78.1042
60.1715	109.253
60.1558	49.8399
60.1401	-53.038
60.1244	1.5002
60.1087	-62.5719
60.093	21.9738
60.0773	331.1047
60.0616	152.2364
60.0459	62.3608
60.0301	199.3907
60.0144	81.531
59.9987	155.3224
59.983	75.2701
59.9673	-25.2171
59.9516	53.0325
59.9359	-15.4892
59.9202	-139.195
59.9045	-90.4353
59.8888	-24.571
59.8731	-13.6134
59.8574	-28.2898
59.8417	57.3638
59.826	-78.3347
59.8103	62.3537
59.7946	-25.2466
59.7788	132.2029
59.7631	125.9434
59.7474	-56.0999
59.7317	-121.0669
59.716	-102.5346
59.7003	-11.9895
59.6846	-169.9841
59.6689	43.4473
59.6532	-73.5952
59.6375	-9.845
59.6218	15.15
59.6061	30.3929
59.5904	68.8055
59.5747	97.0924
59.559	25.5958
59.5433	78.3523
59.5275	26.8102
59.5118	-75.6477
59.4961	-168.4231
59.4804	-75.2302
59.4647	-13.6771
59.449	21.4579
59.4333	87.7911
59.4176	2.4079
59.4019	-117.5743
59.3862	-72.3229
59.3705	6.5458
59.3548	27.9015
59.3391	115.9343
59.3234	44.2203
59.3077	-64.4874
59.2919	19.0233
59.2762	192.6328
59.2605	73.8905
59.2448	216.2366
59.2291	-24.4721
59.2134	-47.3774
59.1977	172.6122
59.182	8.5765
59.1663	141.5097
59.1506	-26.0546
59.1349	-32.716
59.1192	216.3486
59.1035	9.197
59.0878	141.1967
59.0721	172.718
59.0564	58.016
59.0406	175.0997
59.0249	42.4934
59.0092	7.919
58.9935	-66.0566
58.9778	-83.2456
58.9621	52.8371
58.9464	-16.7899
58.9307	110.0974
58.915	40.5702
58.8993	-11.005
58.8836	23.1655
58.8679	-129.9522
58.8522	-270.5773
58.8365	179.3501
58.8208	53.3241
58.8051	145.0278
58.7893	57.1782
58.7736	-106.4645
58.7579	98.4584
58.7422	68.1527
58.7265	198.1754
58.7108	162.1038
58.6951	-218.9328
58.6794	52.8514
58.6637	-97.6576
58.648	-135.5096
58.6323	108.7729
58.6166	-156.92
58.6009	11.6694
58.5852	103.8746
58.5695	142.2344
58.5538	150.3173
58.538	-74.8987
58.5223	3.7052
58.5066	29.082
58.4909	56.8879
58.4752	-44.2789
58.4595	89.9891
58.4438	-88.9174
58.4281	-102.7985
58.4124	89.9612
58.3967	47.0911
58.381	19.4003
58.3653	11.8761
58.3496	92.886
58.3339	36.7995
58.3182	-9.4298
58.3025	53.8122
58.2867	5.7918
58.271	-38.7172
58.2553	185.2216
58.2396	6.3675
58.2239	140.6961
58.2082	170.7997
58.1925	55.9533
58.1768	180.2274
58.1611	166.5516
58.1454	140.3899
58.1297	-103.2295
58.114	-21.2642
58.0983	166.5883
58.0826	-90.8739
58.0669	-56.5645
58.0512	49.0911
58.0354	-37.4089
58.0197	60.7858
58.004	84.7749
57.9883	75.5333
57.9726	36.4373
57.9569	138.6719
57.9412	71.4706
57.9255	79.9857
57.9098	228.3316
57.8941	89.6767
57.8784	99.886
57.8627	9.4821
57.847	-65.8379
57.8313	122.362
57.8156	44.5246
57.7999	-88.3975
57.7841	110.9922
57.7684	-159.8703
57.7527	-16.4529
57.737	1.2884
57.7213	236.7867
57.7056	132.7174
57.6899	24.4585
57.6742	167.2496
57.6585	54.1728
57.6428	56.414
57.6271	40.6728
57.6114	122.4604
57.5957	126.8989
57.58	-70.5693
57.5643	-92.4888
57.5485	66.8715
57.5328	-33.2876
57.5171	29.6712
57.5014	117.4934
57.4857	7.2695
57.47	68.9849
57.4543	-82.0212
57.4386	-86.1978
57.4229	23.6053
57.4072	-35.1988
57.3915	-84.5732
57.3758	-39.3091
57.3601	-103.4822
57.3444	38.7428
57.3287	41.4525
57.313	146.8569
57.2973	52.6627
57.2815	169.7661
57.2658	197.0347
57.2501	25.1417
57.2344	116.465
57.2187	-75.6268
57.203	-154.0935
57.1873	-25.1342
57.1716	111.382
57.1559	-0.6861
57.1402	33.0461
57.1245	73.4582
57.1088	33.9905
57.0931	53.1449
57.0774	-211.8916
57.0617	15.2954
57.046	114.9102
57.0302	35.0875
57.0145	26.2925
56.9988	131.226
56.9831	-101.801
56.9674	-73.6492
56.9517	-104.3397
56.936	-103.7036
56.9203	-101.0827
56.9046	19.3548
56.8889	130.1508
56.8732	-16.9317
56.8575	-57.001
56.8418	75.5308
56.8261	-51.7423
56.8104	-77.8747
56.7947	6.9834
56.7789	-68.6067
56.7632	77.5275
56.7475	46.5232
56.7318	61.4896
56.7161	59.7567
56.7004	56.4511
56.6847	64.998
56.669	-172.7904
56.6533	296.912
56.6376	-104.7798
56.6219	32.6357
56.6062	-24.7368
56.5905	99.7337
56.5748	14.7459
56.5591	-69.897
56.5434	-87.9673
56.5276	89.6664
56.5119	-13.8193
56.4962	-53.5859
56.4805	40.7643
56.4648	5.6609
56.4491	36.6403
56.4334	-41.5022
56.4177	85.7358
56.402	-69.0102
56.3863	-12.4029
56.3706	105.653
56.3549	121.4412
56.3392	60.8851
56.3235	-15.6926
56.3078	29.521
56.292	52.1953
56.2763	-90.2642
56.2606	18.3734
56.2449	-108.19
56.2292	148.0687
56.2135	80.138
56.1978	58.8868
56.1821	-30.2801
56.1664	-140.424
56.1507	-81.68
56.135	-12.3194
56.1193	-155.9656
56.1036	-1.2534
56.0879	18.925
56.0722	121.492
56.0565	-79.1793
56.0408	-38.16
56.025	87.0319
56.0093	-2.2616
55.9936	-160.723
55.9779	180.1373
55.9622	21.5457
55.9465	126.0616
55.9308	208.7864
55.9151	3.8527
55.8994	95.5233
55.8837	90.9781
55.868	163.5261
55.8523	104.0437
55.8366	16.8936
55.8209	25.6717
55.8052	81.5065
55.7895	-27.342
55.7737	-105.1374
55.758	-26.6213
55.7423	-93.9487
55.7266	39.1443
55.7109	191.9123
55.6952	-144.2221
55.6795	37.3684
55.6638	-39.4783
55.6481	49.0299
55.6324	9.1706
55.6167	136.304
55.601	-89.8409
55.5853	-79.8653
55.5696	-36.5166
55.5539	77.602
55.5382	-32.9316
55.5224	238.8565
55.5067	-26.775
55.491	6.2841
55.4753	-13.2449
55.4596	158.5132
55.4439	-59.7332
55.4282	185.9438
55.4125	56.9169
55.3968	63.4039
55.3811	-49.2198
55.3654	-71.9286
55.3497	-54.0418
55.334	-6.2406
55.3183	-39.2054
55.3026	69.7824
55.2868	13.5389
55.2711	81.1335
55.2554	48.8739
55.2397	271.2311
55.224	-0.2578
55.2083	-103.8726
55.1926	-28.4456
55.1769	77.0058
55.1612	-17.4912
55.1455	42.1603
55.1298	-33.6493
55.1141	-52.9126
55.0984	19.8634
55.0827	33.3766
55.067	165.7442
55.0513	-87.7919
55.0355	134.3444
55.0198	71.9896
55.0041	1.8093
54.9884	-29.5199
54.9727	-59.7336
54.957	15.8978
54.9413	-79.3649
54.9256	-48.0266
54.9099	-22.6301
54.8942	12.3314
54.8785	-26.641
54.8628	-10.6672
54.8471	-32.8344
54.8314	-17.3011
54.8157	120.883
54.8	51.407
54.7842	-27.8046
54.7685	68.2598
54.7528	59.6711
54.7371	191.5645
54.7214	72.0533
54.7057	69.0744
54.69	-44.9773
54.6743	81.7275
54.6586	97.6717
54.6429	-3.7047
54.6272	-97.6487
54.6115	71.8585
54.5958	102.0285
54.5801	31.0466
54.5644	-112.655
54.5487	69.4325
54.533	99.3819
54.5172	74.3475
54.5015	-15.2047
54.4858	-40.4797
54.4701	-77.5305
54.4544	-142.9874
54.4387	183.3686
54.423	174.7494
54.4073	2.2714
54.3916	-39.6212
54.3759	130.2601
54.3602	-63.374
54.3445	82.6383
54.3288	249.8348
54.3131	47.0006
54.2974	-25.1484
54.2817	28.5878
54.2659	-11.3601
54.2502	122.7702
54.2345	97.8585
54.2188	101.1668
54.2031	37.4148
54.1874	56.5503
54.1717	120
54.156	58.1416
54.1403	-10.9674
54.1246	-33.7882
54.1089	33.2742
54.0932	67.6261
54.0775	58.2598
54.0618	-106.0474
54.0461	149.7462
54.0303	38.6588
54.0146	198.2159
53.9989	59.9602
53.9832	129.0598
53.9675	17.0069
53.9518	-105.3473
53.9361	38.4966
53.9204	113.9899
53.9047	62.6172
53.889	247.3676
53.8733	40.8315
53.8576	163.4226
53.8419	208.76
53.8262	56.0548
53.8105	-76.0712
53.7948	-83.9536
53.779	46.6673
53.7633	52.4275
53.7476	41.2622
53.7319	16.7696
53.7162	-36.7845
53.7005	180.812
53.6848	94.0877
53.6691	-42.3859
53.6534	-176.3354
53.6377	-20.7381
53.622	36.7311
53.6063	35.3542
53.5906	-42.1175
53.5749	123.8647
53.5592	43.6246
53.5435	58.8804
53.5277	-38.3899
53.512	-39.1609
53.4963	-86.7387
53.4806	25.1
53.4649	-73.4729
53.4492	86.1721
53.4335	-102.4443
53.4178	115.1482
53.4021	-66.1886
53.3864	26.2913
53.3707	-163.569
53.355	-131.5801
53.3393	172.6707
53.3236	145.3321
53.3079	167.7946
53.2922	83.3989
53.2764	139.0698
53.2607	-58.1268
53.245	-98.8512
53.2293	266.6404
53.2136	-30.1692
53.1979	-99.7865
53.1822	-54.2384
53.1665	1.7866
53.1508	93.3141
53.1351	14.6017
53.1194	120.1438
53.1037	77.796
53.088	-23.0039
53.0723	90.2979
53.0566	105.3138
53.0409	-0.2077
53.0251	-262.9233
53.0094	108.527
52.9937	-32.3385
52.978	78.9556
52.9623	25.1888
52.9466	-34.0814
52.9309	-80.2036
52.9152	11.2287
52.8995	182.5129
52.8838	121.501
52.8681	-188.6144
52.8524	82.5508
52.8367	113.5279
52.821	152.6138
52.8053	35.1405
52.7896	9.6591
52.7738	166.94
52.7581	144.6186
52.7424	69.8023
52.7267	109.8248
52.711	-151.0797
52.6953	-20.9552
52.6796	-62.6814
52.6639	-22.2315
52.6482	196.1372
52.6325	-75.9474
52.6168	42.6898
52.6011	-94.6473
52.5854	49.1898
52.5697	-122.647
52.554	-69.9929
52.5382	-45.6244
52.5225	37.629
52.5068	-81.8677
52.4911	123.9344
52.4754	-77.1989
52.4597	-96.2013
52.444	24.9543
52.4283	80.1182
52.4126	90.0768
52.3969	92.7653
52.3812	-95.6512
52.3655	61.6632
52.3498	-0.8799
52.3341	22.695
52.3184	-181.391
52.3027	-138.8471
52.2869	111.0045
52.2712	-40.3744
52.2555	273.02
52.2398	96.8309
52.2241	126.7875
52.2084	81.3856
52.1927	198.622
52.177	83.9079
52.1613	-143.3773
52.1456	-45.7172
52.1299	-110.2453
52.1142	-99.6979
52.0985	8.2962
52.0828	107.7536
52.0671	79.9494
52.0514	-30.5922
52.0356	-38.2283
52.0199	-101.7149
52.0042	60.2378
51.9885	-150.5836
51.9728	-10.2479
51.9571	16.6782
51.9414	36.8716
51.9257	88.2687
51.91	-208.4131
51.8943	-81.4837
51.8786	24.3178
51.8629	-29.8745
51.8472	-0.5422
51.8315	73.4021
51.8158	144.0515
51.8001	119.6466
51.7843	-63.458
51.7686	-100.8375
51.7529	45.4273
51.7372	148.9545
51.7215	62.9342
51.7058	110.056
51.6901	71.6634
51.6744	-47.4488
51.6587	44.2698
51.643	60.9145
51.6273	40.7543
51.6116	67.0656
51.5959	-79.728
51.5802	-3.3135
51.5645	-134.4677
51.5488	-22.6056
51.5331	82.8214
51.5173	-108.8502
51.5016	-65.1354
51.4859	37.6591
51.4702	-12.204
51.4545	63.6886
51.4388	-9.6177
51.4231	17.919
51.4074	53.542
51.3917	-144.6981
51.376	-10.7486
51.3603	18.5277
51.3446	166.0918
51.3289	-224.8033
51.3132	-143.8941
51.2975	-54.7887
51.2817	52.1931
51.266	9.7964
51.2503	19.417
51.2346	117.9173
51.2189	47.9939
51.2032	-41.5862
51.1875	-8.588
51.1718	-9.9061
51.1561	181.2584
51.1404	-81.4521
51.1247	81.5205
51.109	-131.6926
51.0933	-117.7234
51.0776	-15.4685
51.0619	150.0606
51.0462	-92.2742
51.0304	139.7374
51.0147	-40.9433
50.999	108.474
50.9833	141.3793
50.9676	31.7306
50.9519	-28.2137
50.9362	60.3706
50.9205	30.8965
50.9048	-34.7702
50.8891	-16.4167
50.8734	87.2385
50.8577	12.4589
50.842	122.6307
50.8263	-84.5808
50.8106	45.6464
50.7949	17.7641
50.7791	-40.5071
50.7634	84.56
50.7477	102.3624
50.732	240.1412
50.7163	16.2527
50.7006	-56.514
50.6849	-135.5699
50.6692	71.3495
50.6535	152.0089
50.6378	-97.5585
50.6221	-72.7692
50.6064	-44.5746
50.5907	28.0873
50.575	-48.8694
50.5593	81.1164
50.5436	117.6761
50.5278	73.5534
50.5121	94.3287
50.4964	-21.7917
50.4807	-65.312
50.465	30.0666
50.4493	38.2674
50.4336	260.4427
50.4179	-24.8899
50.4022	174.7174
50.3865	9.7698
50.3708	-89.256
50.3551	-28.1569
50.3394	-102.8552
50.3237	-113.5118
50.308	-69.2656
50.2923	-67.1197
50.2765	44.7003
50.2608	205.5393
50.2451	-38.7788
50.2294	53.241
50.2137	-64.2145
50.198	19.6489
50.1823	70.414
50.1666	175.4029
50.1509	-8.9731
50.1352	-44.9
50.1195	-137.6354
50.1038	-10.8905
50.0881	28.5057
50.0724	14.8046
50.0567	6.0709
50.041	-132.6509
50.0252	25.1208
50.0095	76.5289
49.9938	-54.0154
49.9781	-113.0397
49.9624	11.0857
49.9467	133.7406
49.931	18.1056
49.9153	226.9386
49.8996	144.7778
49.8839	225.2021
49.8682	-33.1091
49.8525	79.6691
49.8368	94.7068
49.8211	-51.8279
49.8054	-139.5566
49.7897	54.8262
49.7739	67.776
49.7582	10.7876
49.7425	-7.7641
49.7268	224.453
49.7111	141.7543
49.6954	-76.8612
49.6797	-79.1152
49.664	-82.7131
49.6483	-12.4484
49.6326	-23.1941
49.6169	-206.8076
49.6012	11.4619
49.5855	-180.2214
49.5698	-120.4131
49.5541	-154.633
49.5384	50.6851
49.5226	-67.6326
49.5069	-80.963
49.4912	85.2946
49.4755	5.191
49.4598	-45.3195
49.4441	-44.8856
49.4284	-25.2287
49.4127	-67.5018
49.397	220.145
49.3813	60.1583
49.3656	-54.7464
49.3499	-10.5162
49.3342	233.2916
49.3185	9.4076
49.3028	128.8385
49.2871	36.0773
49.2713	19.3475
49.2556	-108.6649
49.2399	-237.463
49.2242	-28.9665
49.2085	125.9709
49.1928	100.8262
49.1771	37.9754
49.1614	-26.0577
49.1457	22.3886
49.13	8.2209
49.1143	99.6489
49.0986	-120.1558
49.0829	15.8917
49.0672	100.2741
49.0515	53.9498
49.0358	73.6013
49.02	-146.3409
49.0043	-69.1467
48.9886	-14.4123
48.9729	54.7039
48.9572	-40.404
48.9415	95.4682
48.9258	37.4072
48.9101	169.5555
48.8944	-5.5233
48.8787	-67.8648
48.863	119.3425
48.8473	48.348
48.8316	152.1643
48.8159	-148.7015
48.8002	84.1946
48.7845	62.8239
48.7687	-201.1259
48.753	-135.8889
48.7373	114.4986
48.7216	-9.5857
48.7059	86.4241
48.6902	43.932
48.6745	127.4649
48.6588	-196.3265
48.6431	25.4686
48.6274	-242.351
48.6117	-28.5458
48.596	42.5342
48.5803	70.6187
48.5646	-22.97
48.5489	15.7566
48.5332	-33.024
48.5174	28.465
48.5017	166.3075
48.486	72.0886
48.4703	94.0268
48.4546	87.6728
48.4389	42.9746
48.4232	-63.583
48.4075	-62.6685
48.3918	40.1124
48.3761	69.6009
48.3604	-47.0707
48.3447	79.2225
48.329	153.4305
48.3133	51.7783
48.2976	37.7226
48.2819	-17.6891
48.2661	-166.7123
48.2504	-249.9357
48.2347	-179.1246
48.219	-17.1778
48.2033	162.7057
48.1876	-31.8753
48.1719	71.3013
48.1562	46.1798
48.1405	110.8713
48.1248	9.7585
48.1091	14.6744
48.0934	-105.8858
48.0777	-83.9825
48.062	186.7127
48.0463	-48.4075
48.0306	-85.5589
48.0148	94.9263
47.9991	92.987
47.9834	-11.3364
47.9677	84.4763
47.952	-94.5397
47.9363	18.6539
47.9206	-136.3839
47.9049	-39.5885
47.8892	-15.4591
47.8735	-7.294
47.8578	19.9809
47.8421	-4.9772
47.8264	117.7485
47.8107	-59.3346
47.795	14.8335
47.7793	0.3477
47.7635	-39.2559
47.7478	99.1606
47.7321	13.8263
47.7164	177.1985
47.7007	-13.5139
47.685	100.887
47.6693	21.9858
47.6536	-5.4042
47.6379	-212.6996
47.6222	-49.5966
47.6065	-2.1011
47.5908	-32.29
47.5751	4.5003
47.5594	3.8708
47.5437	-62.0067
47.528	12.8847
47.5122	95.6034
47.4965	-33.1076
47.4808	-106.4249
47.4651	150.4432
47.4494	119.7506
47.4337	-35.4051
47.418	35.903
47.4023	12.2646
47.3866	-54.9097
47.3709	50.9057
47.3552	-140.5197
47.3395	-37.2222
47.3238	-85.6801
47.3081	-0.8714
47.2924	-44.8808
47.2767	96.1237
47.2609	-68.0817
47.2452	5.0406
47.2295	9.021
47.2138	12.0856
47.1981	-53.362
47.1824	-42.8318
47.1667	48.9343
47.151	-52.7745
47.1353	-68.0421
47.1196	-76.81
47.1039	-117.1472
47.0882	3.1562
47.0725	18.5336
47.0568	-213.8714
47.0411	-79.8321
47.0253	-56.3615
47.0096	-19.2808
46.9939	40.3799
46.9782	-130.6867
46.9625	-28.146
46.9468	8.9123
46.9311	-117.4194
46.9154	-7.2177
46.8997	-33.1153
46.884	-194.8635
46.8683	-80.7739
46.8526	8.2895
46.8369	52.9449
46.8212	176.7262
46.8055	156.312
46.7898	123.0554
46.774	-48.5735
46.7583	-27.4647
46.7426	-29.118
46.7269	-113.3482
46.7112	4.297
46.6955	52.3208
46.6798	-127.5289
46.6641	-16.6693
46.6484	230.2939
46.6327	61.9824
46.617	67.5995
46.6013	-107.9483
46.5856	-33.3717
46.5699	0.4216
46.5542	-171.1098
46.5385	67.3486
46.5227	15.3559
46.507	72.9908
46.4913	61.8913
46.4756	120.0771
46.4599	23.3051
46.4442	189.2953
46.4285	122.2972
46.4128	12.6958
46.3971	49.1746
46.3814	-30.3074
46.3657	-54.8187
46.35	91.9021
46.3343	-76.4538
46.3186	-140.9944
46.3029	95.5354
46.2872	-70.4458
46.2714	194.6299
46.2557	185.7162
46.24	160.0529
46.2243	184.4927
46.2086	-165.0207
46.1929	3.2248
46.1772	78.6296
46.1615	-68.9338
46.1458	15.421
46.1301	-85.2481
46.1144	106.0123
46.0987	-111.7396
46.083	-215.2075
46.0673	-16.958
46.0516	-114.0406
46.0359	-103.37
46.0201	-160.0971
46.0044	18.5028
45.9887	-84.2024
45.973	175.6417
45.9573	-52.086
45.9416	-15.5105
45.9259	-92.2823
45.9102	12.401
45.8945	54.1476
45.8788	-63.6821
45.8631	54.7871
45.8474	-0.4491
45.8317	-12.5885
45.816	-43.5612
45.8003	-37.4333
45.7846	90.0962
45.7688	-58.2139
45.7531	27.2924
45.7374	30.8158
45.7217	1.3256
45.706	145.4757
45.6903	161.4838
45.6746	-56.8863
45.6589	-54.1363
45.6432	7.4816
45.6275	162.29
45.6118	-129.0979
45.5961	181.8515
45.5804	62.6242
45.5647	112.2545
45.549	118.2488
45.5333	-96.2951
45.5175	-15.4266
45.5018	120.3298
45.4861	24.104
45.4704	-42.0592
45.4547	28.3978
45.439	-155.358
45.4233	67.6953
45.4076	140.6974
45.3919	93.3013
45.3762	18.2129
45.3605	130.6312
45.3448	-233.9934
45.3291	62.887
45.3134	28.9308
45.2977	196.0542
45.282	-61.0559
45.2662	104.8521
45.2505	47.7328
45.2348	41.5155
45.2191	-60.4133
45.2034	4.4786
45.1877	92.6592
45.172	172.2254
45.1563	117.0633
45.1406	-112.9089
45.1249	33.9051
45.1092	-24.3987
45.0935	-4.6572
45.0778	60.64
45.0621	-159.447
45.0464	-96.5833
45.0307	-134.5044
45.0149	-59.3292
44.9992	-26.4024
44.9835	142.7633
44.9678	68.4947
44.9521	-43.7294
44.9364	-18.7018
44.9207	-70.7297
44.905	20.4863
44.8893	-184.47
44.8736	-111.1264
44.8579	10.5062
44.8422	-103.1981
44.8265	87.9579
44.8108	10.1639
44.7951	-38.4036
44.7794	6.8469
44.7636	19.8707
44.7479	-159.6064
44.7322	-163.9939
44.7165	8.2742
44.7008	34.8189
44.6851	-105.2483
44.6694	-103.8831
44.6537	17.9298
44.638	-85.0444
44.6223	-190.841
44.6066	-109.4804
44.5909	18.6286
44.5752	-97.3549
44.5595	-147.1133
44.5438	124.4645
44.528	102.833
44.5123	13.7551
44.4966	71.5206
44.4809	126.5766
44.4652	31.7708
44.4495	235.3645
44.4338	89.1706
44.4181	-82.7269
44.4024	3.4988
44.3867	-100.1663
44.371	-22.0213
44.3553	-12.3198
44.3396	65.9038
44.3239	-120.3549
44.3082	-165.6226
44.2925	-77.8537
44.2768	45.6265
44.261	39.5132
44.2453	-36.2748
44.2296	43.8355
44.2139	-13.0589
44.1982	10.2019
44.1825	-113.5189
44.1668	95.872
44.1511	-120.6406
44.1354	74.6884
44.1197	-108.2189
44.104	-75.3182
44.0883	-83.1354
44.0726	112.4746
44.0569	41.3727
44.0412	6.442
44.0255	22.461
44.0097	32.0503
43.994	60.9887
43.9783	52.1867
43.9626	92.9488
43.9469	-19.818
43.9312	-155.7871
43.9155	-140.8752
43.8998	-125.6373
43.8841	17.5569
43.8684	76.5137
43.8527	95.2296
43.837	177.3456
43.8213	-0.8011
43.8056	111.0781
43.7899	-85.0645
43.7742	-9.1971
43.7584	-54.6288
43.7427	-30.4005
43.727	91.0562
43.7113	-49.4587
43.6956	192.9806
43.6799	9.2154
43.6642	30.9666
43.6485	-24.3639
43.6328	86.7405
43.6171	53.9007
43.6014	-94.6741
43.5857	-49.8263
43.57	15.4292
43.5543	114.9151
43.5386	122.6299
43.5229	73.7716
43.5071	50.332
43.4914	-104.689
43.4757	-128.4374
43.46	108.8005
43.4443	-65.2463
43.4286	207.339
43.4129	110.247
43.3972	182.9099
43.3815	35.8838
43.3658	213.8096
43.3501	11.6856
43.3344	211.8721
43.3187	-38.1151
43.303	-83.0109
43.2873	95.4326
43.2715	-7.9927
43.2558	-21.9796
43.2401	-157.4741
43.2244	-92.8567
43.2087	46.4195
43.193	-27.4509
43.1773	-15.9044
43.1616	75.4236
43.1459	115.9937
43.1302	32.9827
43.1145	-66.9992
43.0988	0.3693
43.0831	-32.1791
43.0674	-24.2836
43.0517	109.3612
43.036	-43.4931
43.0203	127.4225
43.0045	109.3998
42.9888	-79.4497
42.9731	7.3828
42.9574	-9.6708
42.9417	-165.0457
42.926	-3.3881
42.9103	-95.9043
42.8946	50.4034
42.8789	7.0803
42.8632	-14.0279
42.8475	-6.2682
42.8318	21.5914
42.8161	-52.57
42.8004	80.7203
42.7847	21.0943
42.769	140.0397
42.7532	75.7308
42.7375	-51.2157
42.7218	-27.5294
42.7061	-145.3981
42.6904	33.7293
42.6747	-96.8528
42.659	80.4139
42.6433	-60.5772
42.6276	12.3141
42.6119	51.8791
42.5962	-165.806
42.5805	-139.5522
42.5648	-240.4052
42.5491	84.6721
42.5334	-83.2194
42.5177	146.0201
42.5019	13.2465
42.4862	55.3989
