,configuration,functional,basis,n_dmso,n_water,13c_ch2_avg,13c_ch2_max,13c_ch3_avg,13c_ch3_max,1h_ch2_avg,1h_ch2_max,1h_ch3_avg,1h_ch3_max
1791,3,M062X,6-311++G**,4,12,67.33,68.456,58.286,59.412,4.254,6.366,4.231,6.343
1792,3,M062X,6-311++G**,6,1,67.198,70.022,58.154,60.978,7.586,7.586,7.563,7.563
1793,3,M062X,6-311++G**,6,2,67.198,70.022,58.154,60.978,6.491,6.96,6.468,6.937
1794,3,M062X,6-311++G**,6,3,67.198,70.022,58.154,60.978,5.786,5.79,5.763,5.767
1795,3,M062X,6-311++G**,6,4,67.198,70.022,58.154,60.978,4.898,4.948,4.875,4.925
1796,3,M062X,6-311++G**,6,6,67.198,70.022,58.154,60.978,5.0,6.417,4.977,6.394
1797,3,M062X,6-311++G**,6,8,67.198,70.022,58.154,60.978,4.456,6.026,4.433,6.003
1798,3,M062X,6-311++G**,6,10,67.198,70.022,58.154,60.978,4.557,6.387,4.534,6.364
1799,3,M062X,6-311++G**,6,12,67.198,70.022,58.154,60.978,4.254,6.366,4.231,6.343
1800,4,M062X,6-311++G**,1,1,70.036,70.036,58.814,58.814,7.348,7.348,7.322,7.322
1801,4,M062X,6-311++G**,1,2,70.036,70.036,58.814,58.814,6.253,6.722,6.227,6.696
1802,4,M062X,6-311++G**,1,3,70.036,70.036,58.814,58.814,5.548,5.552,5.522,5.526
1803,4,M062X,6-311++G**,1,4,70.036,70.036,58.814,58.814,4.66,4.71,4.634,4.684
1804,4,M062X,6-311++G**,1,6,70.036,70.036,58.814,58.814,4.762,6.179,4.736,6.153
1805,4,M062X,6-311++G**,1,8,70.036,70.036,58.814,58.814,4.218,5.788,4.192,5.762
1806,4,M062X,6-311++G**,1,10,70.036,70.036,58.814,58.814,4.319,6.149,4.293,6.123
1807,4,M062X,6-311++G**,1,12,70.036,70.036,58.814,58.814,4.016,6.128,3.99,6.102
1808,4,M062X,6-311++G**,2,1,70.027,70.267,58.805,59.045,7.348,7.348,7.322,7.322
1809,4,M062X,6-311++G**,2,2,70.027,70.267,58.805,59.045,6.253,6.722,6.227,6.696
1810,4,M062X,6-311++G**,2,3,70.027,70.267,58.805,59.045,5.548,5.552,5.522,5.526
1811,4,M062X,6-311++G**,2,4,70.027,70.267,58.805,59.045,4.66,4.71,4.634,4.684
1812,4,M062X,6-311++G**,2,6,70.027,70.267,58.805,59.045,4.762,6.179,4.736,6.153
1813,4,M062X,6-311++G**,2,8,70.027,70.267,58.805,59.045,4.218,5.788,4.192,5.762
1814,4,M062X,6-311++G**,2,10,70.027,70.267,58.805,59.045,4.319,6.149,4.293,6.123
1815,4,M062X,6-311++G**,2,12,70.027,70.267,58.805,59.045,4.016,6.128,3.99,6.102
1816,4,M062X,6-311++G**,3,1,70.28,70.462,59.058,59.24,7.348,7.348,7.322,7.322
1817,4,M062X,6-311++G**,3,2,70.28,70.462,59.058,59.24,6.253,6.722,6.227,6.696
1818,4,M062X,6-311++G**,3,3,70.28,70.462,59.058,59.24,5.548,5.552,5.522,5.526
1819,4,M062X,6-311++G**,3,4,70.28,70.462,59.058,59.24,4.66,4.71,4.634,4.684
1820,4,M062X,6-311++G**,3,6,70.28,70.462,59.058,59.24,4.762,6.179,4.736,6.153
1821,4,M062X,6-311++G**,3,8,70.28,70.462,59.058,59.24,4.218,5.788,4.192,5.762
1822,4,M062X,6-311++G**,3,10,70.28,70.462,59.058,59.24,4.319,6.149,4.293,6.123
1823,4,M062X,6-311++G**,3,12,70.28,70.462,59.058,59.24,4.016,6.128,3.99,6.102
1824,4,M062X,6-311++G**,4,1,69.607,70.733,58.385,59.511,7.348,7.348,7.322,7.322
1825,4,M062X,6-311++G**,4,2,69.607,70.733,58.385,59.511,6.253,6.722,6.227,6.696
1826,4,M062X,6-311++G**,4,3,69.607,70.733,58.385,59.511,5.548,5.552,5.522,5.526
1827,4,M062X,6-311++G**,4,4,69.607,70.733,58.385,59.511,4.66,4.71,4.634,4.684
1828,4,M062X,6-311++G**,4,6,69.607,70.733,58.385,59.511,4.762,6.179,4.736,6.153
1829,4,M062X,6-311++G**,4,8,69.607,70.733,58.385,59.511,4.218,5.788,4.192,5.762
1830,4,M062X,6-311++G**,4,10,69.607,70.733,58.385,59.511,4.319,6.149,4.293,6.123
1831,4,M062X,6-311++G**,4,12,69.607,70.733,58.385,59.511,4.016,6.128,3.99,6.102
1832,4,M062X,6-311++G**,6,1,69.475,72.299,58.253,61.077,7.348,7.348,7.322,7.322
1833,4,M062X,6-311++G**,6,2,69.475,72.299,58.253,61.077,6.253,6.722,6.227,6.696
1834,4,M062X,6-311++G**,6,3,69.475,72.299,58.253,61.077,5.548,5.552,5.522,5.526
1835,4,M062X,6-311++G**,6,4,69.475,72.299,58.253,61.077,4.66,4.71,4.634,4.684
1836,4,M062X,6-311++G**,6,6,69.475,72.299,58.253,61.077,4.762,6.179,4.736,6.153
1837,4,M062X,6-311++G**,6,8,69.475,72.299,58.253,61.077,4.218,5.788,4.192,5.762
1838,4,M062X,6-311++G**,6,10,69.475,72.299,58.253,61.077,4.319,6.149,4.293,6.123
1839,4,M062X,6-311++G**,6,12,69.475,72.299,58.253,61.077,4.016,6.128,3.99,6.102
1840,5,M062X,6-311++G**,1,1,67.161,67.161,56.127,56.127,7.59,7.59,7.322,7.322
1841,5,M062X,6-311++G**,1,2,67.161,67.161,56.127,56.127,6.495,6.964,6.227,6.696
1842,5,M062X,6-311++G**,1,3,67.161,67.161,56.127,56.127,5.79,5.794,5.522,5.526
1843,5,M062X,6-311++G**,1,4,67.161,67.161,56.127,56.127,4.902,4.952,4.634,4.684
1844,5,M062X,6-311++G**,1,6,67.161,67.161,56.127,56.127,5.004,6.421,4.736,6.153
1845,5,M062X,6-311++G**,1,8,67.161,67.161,56.127,56.127,4.46,6.03,4.192,5.762
1846,5,M062X,6-311++G**,1,10,67.161,67.161,56.127,56.127,4.561,6.391,4.293,6.123
1847,5,M062X,6-311++G**,1,12,67.161,67.161,56.127,56.127,4.258,6.37,3.99,6.102
1848,5,M062X,6-311++G**,2,1,67.152,67.392,56.118,56.358,7.59,7.59,7.322,7.322
1849,5,M062X,6-311++G**,2,2,67.152,67.392,56.118,56.358,6.495,6.964,6.227,6.696
1850,5,M062X,6-311++G**,2,3,67.152,67.392,56.118,56.358,5.79,5.794,5.522,5.526
1851,5,M062X,6-311++G**,2,4,67.152,67.392,56.118,56.358,4.902,4.952,4.634,4.684
1852,5,M062X,6-311++G**,2,6,67.152,67.392,56.118,56.358,5.004,6.421,4.736,6.153
1853,5,M062X,6-311++G**,2,8,67.152,67.392,56.118,56.358,4.46,6.03,4.192,5.762
1854,5,M062X,6-311++G**,2,10,67.152,67.392,56.118,56.358,4.561,6.391,4.293,6.123
1855,5,M062X,6-311++G**,2,12,67.152,67.392,56.118,56.358,4.258,6.37,3.99,6.102
1856,5,M062X,6-311++G**,3,1,67.405,67.587,56.371,56.553,7.59,7.59,7.322,7.322
1857,5,M062X,6-311++G**,3,2,67.405,67.587,56.371,56.553,6.495,6.964,6.227,6.696
1858,5,M062X,6-311++G**,3,3,67.405,67.587,56.371,56.553,5.79,5.794,5.522,5.526
1859,5,M062X,6-311++G**,3,4,67.405,67.587,56.371,56.553,4.902,4.952,4.634,4.684
1860,5,M062X,6-311++G**,3,6,67.405,67.587,56.371,56.553,5.004,6.421,4.736,6.153
1861,5,M062X,6-311++G**,3,8,67.405,67.587,56.371,56.553,4.46,6.03,4.192,5.762
1862,5,M062X,6-311++G**,3,10,67.405,67.587,56.371,56.553,4.561,6.391,4.293,6.123
1863,5,M062X,6-311++G**,3,12,67.405,67.587,56.371,56.553,4.258,6.37,3.99,6.102
1864,5,M062X,6-311++G**,4,1,66.732,67.858,55.698,56.824,7.59,7.59,7.322,7.322
1865,5,M062X,6-311++G**,4,2,66.732,67.858,55.698,56.824,6.495,6.964,6.227,6.696
1866,5,M062X,6-311++G**,4,3,66.732,67.858,55.698,56.824,5.79,5.794,5.522,5.526
1867,5,M062X,6-311++G**,4,4,66.732,67.858,55.698,56.824,4.902,4.952,4.634,4.684
1868,5,M062X,6-311++G**,4,6,66.732,67.858,55.698,56.824,5.004,6.421,4.736,6.153
1869,5,M062X,6-311++G**,4,8,66.732,67.858,55.698,56.824,4.46,6.03,4.192,5.762
1870,5,M062X,6-311++G**,4,10,66.732,67.858,55.698,56.824,4.561,6.391,4.293,6.123
1871,5,M062X,6-311++G**,4,12,66.732,67.858,55.698,56.824,4.258,6.37,3.99,6.102
1872,5,M062X,6-311++G**,6,1,66.6,69.424,55.566,58.39,7.59,7.59,7.322,7.322
1873,5,M062X,6-311++G**,6,2,66.6,69.424,55.566,58.39,6.495,6.964,6.227,6.696
1874,5,M062X,6-311++G**,6,3,66.6,69.424,55.566,58.39,5.79,5.794,5.522,5.526
1875,5,M062X,6-311++G**,6,4,66.6,69.424,55.566,58.39,4.902,4.952,4.634,4.684
1876,5,M062X,6-311++G**,6,6,66.6,69.424,55.566,58.39,5.004,6.421,4.736,6.153
1877,5,M062X,6-311++G**,6,8,66.6,69.424,55.566,58.39,4.46,6.03,4.192,5.762
1878,5,M062X,6-311++G**,6,10,66.6,69.424,55.566,58.39,4.561,6.391,4.293,6.123
1879,5,M062X,6-311++G**,6,12,66.6,69.424,55.566,58.39,4.258,6.37,3.99,6.102
1880,6,M062X,6-311++G**,1,1,69.176,69.176,56.831,56.831,7.38,7.38,7.304,7.304
1881,6,M062X,6-311++G**,1,2,69.176,69.176,56.831,56.831,6.285,6.754,6.209,6.678
1882,6,M062X,6-311++G**,1,3,69.176,69.176,56.831,56.831,5.58,5.584,5.504,5.508
1883,6,M062X,6-311++G**,1,4,69.176,69.176,56.831,56.831,4.692,4.742,4.616,4.666
1884,6,M062X,6-311++G**,1,6,69.176,69.176,56.831,56.831,4.794,6.211,4.718,6.135
1885,6,M062X,6-311++G**,1,8,69.176,69.176,56.831,56.831,4.25,5.82,4.174,5.744
1886,6,M062X,6-311++G**,1,10,69.176,69.176,56.831,56.831,4.351,6.181,4.275,6.105
1887,6,M062X,6-311++G**,1,12,69.176,69.176,56.831,56.831,4.048,6.16,3.972,6.084
1888,6,M062X,6-311++G**,2,1,69.167,69.407,56.822,57.062,7.38,7.38,7.304,7.304
1889,6,M062X,6-311++G**,2,2,69.167,69.407,56.822,57.062,6.285,6.754,6.209,6.678
1890,6,M062X,6-311++G**,2,3,69.167,69.407,56.822,57.062,5.58,5.584,5.504,5.508
1891,6,M062X,6-311++G**,2,4,69.167,69.407,56.822,57.062,4.692,4.742,4.616,4.666
1892,6,M062X,6-311++G**,2,6,69.167,69.407,56.822,57.062,4.794,6.211,4.718,6.135
1893,6,M062X,6-311++G**,2,8,69.167,69.407,56.822,57.062,4.25,5.82,4.174,5.744
1894,6,M062X,6-311++G**,2,10,69.167,69.407,56.822,57.062,4.351,6.181,4.275,6.105
1895,6,M062X,6-311++G**,2,12,69.167,69.407,56.822,57.062,4.048,6.16,3.972,6.084
1896,6,M062X,6-311++G**,3,1,69.42,69.602,57.075,57.257,7.38,7.38,7.304,7.304
1897,6,M062X,6-311++G**,3,2,69.42,69.602,57.075,57.257,6.285,6.754,6.209,6.678
1898,6,M062X,6-311++G**,3,3,69.42,69.602,57.075,57.257,5.58,5.584,5.504,5.508
1899,6,M062X,6-311++G**,3,4,69.42,69.602,57.075,57.257,4.692,4.742,4.616,4.666
1900,6,M062X,6-311++G**,3,6,69.42,69.602,57.075,57.257,4.794,6.211,4.718,6.135
1901,6,M062X,6-311++G**,3,8,69.42,69.602,57.075,57.257,4.25,5.82,4.174,5.744
1902,6,M062X,6-311++G**,3,10,69.42,69.602,57.075,57.257,4.351,6.181,4.275,6.105
1903,6,M062X,6-311++G**,3,12,69.42,69.602,57.075,57.257,4.048,6.16,3.972,6.084
1904,6,M062X,6-311++G**,4,1,68.747,69.873,56.402,57.528,7.38,7.38,7.304,7.304
1905,6,M062X,6-311++G**,4,2,68.747,69.873,56.402,57.528,6.285,6.754,6.209,6.678
1906,6,M062X,6-311++G**,4,3,68.747,69.873,56.402,57.528,5.58,5.584,5.504,5.508
1907,6,M062X,6-311++G**,4,4,68.747,69.873,56.402,57.528,4.692,4.742,4.616,4.666
1908,6,M062X,6-311++G**,4,6,68.747,69.873,56.402,57.528,4.794,6.211,4.718,6.135
1909,6,M062X,6-311++G**,4,8,68.747,69.873,56.402,57.528,4.25,5.82,4.174,5.744
1910,6,M062X,6-311++G**,4,10,68.747,69.873,56.402,57.528,4.351,6.181,4.275,6.105
1911,6,M062X,6-311++G**,4,12,68.747,69.873,56.402,57.528,4.048,6.16,3.972,6.084
1912,6,M062X,6-311++G**,6,1,68.615,71.439,56.27,59.094,7.38,7.38,7.304,7.304
1913,6,M062X,6-311++G**,6,2,68.615,71.439,56.27,59.094,6.285,6.754,6.209,6.678
1914,6,M062X,6-311++G**,6,3,68.615,71.439,56.27,59.094,5.58,5.584,5.504,5.508
1915,6,M062X,6-311++G**,6,4,68.615,71.439,56.27,59.094,4.692,4.742,4.616,4.666
1916,6,M062X,6-311++G**,6,6,68.615,71.439,56.27,59.094,4.794,6.211,4.718,6.135
1917,6,M062X,6-311++G**,6,8,68.615,71.439,56.27,59.094,4.25,5.82,4.174,5.744
1918,6,M062X,6-311++G**,6,10,68.615,71.439,56.27,59.094,4.351,6.181,4.275,6.105
1919,6,M062X,6-311++G**,6,12,68.615,71.439,56.27,59.094,4.048,6.16,3.972,6.084
1920,1,M062X,Def2TZVP,1,1,69.626,69.626,59.017,59.017,7.343,7.343,7.169,7.169
1921,1,M062X,Def2TZVP,1,2,69.626,69.626,59.017,59.017,6.296,6.75,6.122,6.576
1922,1,M062X,Def2TZVP,1,3,69.626,69.626,59.017,59.017,5.49,5.492,5.316,5.318
1923,1,M062X,Def2TZVP,1,4,69.626,69.626,59.017,59.017,4.555,4.601,4.381,4.427
1924,1,M062X,Def2TZVP,1,6,69.626,69.626,59.017,59.017,4.775,6.142,4.601,5.968
1925,1,M062X,Def2TZVP,1,8,69.626,69.626,59.017,59.017,4.24,5.638,4.066,5.464
1926,1,M062X,Def2TZVP,1,10,69.626,69.626,59.017,59.017,4.044,6.16,3.87,5.986
1927,1,M062X,Def2TZVP,1,12,69.626,69.626,59.017,59.017,3.948,6.056,3.774,5.882
1928,1,M062X,Def2TZVP,2,1,70.22,70.26,59.611,59.651,7.343,7.343,7.169,7.169
1929,1,M062X,Def2TZVP,2,2,70.22,70.26,59.611,59.651,6.296,6.75,6.122,6.576
1930,1,M062X,Def2TZVP,2,3,70.22,70.26,59.611,59.651,5.49,5.492,5.316,5.318
1931,1,M062X,Def2TZVP,2,4,70.22,70.26,59.611,59.651,4.555,4.601,4.381,4.427
1932,1,M062X,Def2TZVP,2,6,70.22,70.26,59.611,59.651,4.775,6.142,4.601,5.968
1933,1,M062X,Def2TZVP,2,8,70.22,70.26,59.611,59.651,4.24,5.638,4.066,5.464
1934,1,M062X,Def2TZVP,2,10,70.22,70.26,59.611,59.651,4.044,6.16,3.87,5.986
1935,1,M062X,Def2TZVP,2,12,70.22,70.26,59.611,59.651,3.948,6.056,3.774,5.882
1936,1,M062X,Def2TZVP,3,1,70.176,70.638,59.567,60.029,7.343,7.343,7.169,7.169
1937,1,M062X,Def2TZVP,3,2,70.176,70.638,59.567,60.029,6.296,6.75,6.122,6.576
1938,1,M062X,Def2TZVP,3,3,70.176,70.638,59.567,60.029,5.49,5.492,5.316,5.318
1939,1,M062X,Def2TZVP,3,4,70.176,70.638,59.567,60.029,4.555,4.601,4.381,4.427
1940,1,M062X,Def2TZVP,3,6,70.176,70.638,59.567,60.029,4.775,6.142,4.601,5.968
1941,1,M062X,Def2TZVP,3,8,70.176,70.638,59.567,60.029,4.24,5.638,4.066,5.464
1942,1,M062X,Def2TZVP,3,10,70.176,70.638,59.567,60.029,4.044,6.16,3.87,5.986
1943,1,M062X,Def2TZVP,3,12,70.176,70.638,59.567,60.029,3.948,6.056,3.774,5.882
1944,1,M062X,Def2TZVP,4,1,69.487,71.249,58.878,60.64,7.343,7.343,7.169,7.169
1945,1,M062X,Def2TZVP,4,2,69.487,71.249,58.878,60.64,6.296,6.75,6.122,6.576
1946,1,M062X,Def2TZVP,4,3,69.487,71.249,58.878,60.64,5.49,5.492,5.316,5.318
1947,1,M062X,Def2TZVP,4,4,69.487,71.249,58.878,60.64,4.555,4.601,4.381,4.427
1948,1,M062X,Def2TZVP,4,6,69.487,71.249,58.878,60.64,4.775,6.142,4.601,5.968
1949,1,M062X,Def2TZVP,4,8,69.487,71.249,58.878,60.64,4.24,5.638,4.066,5.464
1950,1,M062X,Def2TZVP,4,10,69.487,71.249,58.878,60.64,4.044,6.16,3.87,5.986
1951,1,M062X,Def2TZVP,4,12,69.487,71.249,58.878,60.64,3.948,6.056,3.774,5.882
1952,1,M062X,Def2TZVP,6,1,69.591,71.837,58.982,61.228,7.343,7.343,7.169,7.169
1953,1,M062X,Def2TZVP,6,2,69.591,71.837,58.982,61.228,6.296,6.75,6.122,6.576
1954,1,M062X,Def2TZVP,6,3,69.591,71.837,58.982,61.228,5.49,5.492,5.316,5.318
1955,1,M062X,Def2TZVP,6,4,69.591,71.837,58.982,61.228,4.555,4.601,4.381,4.427
1956,1,M062X,Def2TZVP,6,6,69.591,71.837,58.982,61.228,4.775,6.142,4.601,5.968
1957,1,M062X,Def2TZVP,6,8,69.591,71.837,58.982,61.228,4.24,5.638,4.066,5.464
1958,1,M062X,Def2TZVP,6,10,69.591,71.837,58.982,61.228,4.044,6.16,3.87,5.986
1959,1,M062X,Def2TZVP,6,12,69.591,71.837,58.982,61.228,3.948,6.056,3.774,5.882
1960,2,M062X,Def2TZVP,1,1,69.447,69.447,58.614,58.614,7.308,7.308,7.217,7.217
1961,2,M062X,Def2TZVP,1,2,69.447,69.447,58.614,58.614,6.261,6.715,6.17,6.624
1962,2,M062X,Def2TZVP,1,3,69.447,69.447,58.614,58.614,5.455,5.457,5.364,5.366
1963,2,M062X,Def2TZVP,1,4,69.447,69.447,58.614,58.614,4.52,4.566,4.429,4.475
1964,2,M062X,Def2TZVP,1,6,69.447,69.447,58.614,58.614,4.74,6.107,4.649,6.016
1965,2,M062X,Def2TZVP,1,8,69.447,69.447,58.614,58.614,4.205,5.603,4.114,5.512
1966,2,M062X,Def2TZVP,1,10,69.447,69.447,58.614,58.614,4.009,6.125,3.918,6.034
1967,2,M062X,Def2TZVP,1,12,69.447,69.447,58.614,58.614,3.913,6.021,3.822,5.93
1968,2,M062X,Def2TZVP,2,1,70.041,70.081,59.208,59.248,7.308,7.308,7.217,7.217
1969,2,M062X,Def2TZVP,2,2,70.041,70.081,59.208,59.248,6.261,6.715,6.17,6.624
1970,2,M062X,Def2TZVP,2,3,70.041,70.081,59.208,59.248,5.455,5.457,5.364,5.366
1971,2,M062X,Def2TZVP,2,4,70.041,70.081,59.208,59.248,4.52,4.566,4.429,4.475
1972,2,M062X,Def2TZVP,2,6,70.041,70.081,59.208,59.248,4.74,6.107,4.649,6.016
1973,2,M062X,Def2TZVP,2,8,70.041,70.081,59.208,59.248,4.205,5.603,4.114,5.512
1974,2,M062X,Def2TZVP,2,10,70.041,70.081,59.208,59.248,4.009,6.125,3.918,6.034
1975,2,M062X,Def2TZVP,2,12,70.041,70.081,59.208,59.248,3.913,6.021,3.822,5.93
1976,2,M062X,Def2TZVP,3,1,69.997,70.459,59.164,59.626,7.308,7.308,7.217,7.217
1977,2,M062X,Def2TZVP,3,2,69.997,70.459,59.164,59.626,6.261,6.715,6.17,6.624
1978,2,M062X,Def2TZVP,3,3,69.997,70.459,59.164,59.626,5.455,5.457,5.364,5.366
1979,2,M062X,Def2TZVP,3,4,69.997,70.459,59.164,59.626,4.52,4.566,4.429,4.475
1980,2,M062X,Def2TZVP,3,6,69.997,70.459,59.164,59.626,4.74,6.107,4.649,6.016
1981,2,M062X,Def2TZVP,3,8,69.997,70.459,59.164,59.626,4.205,5.603,4.114,5.512
1982,2,M062X,Def2TZVP,3,10,69.997,70.459,59.164,59.626,4.009,6.125,3.918,6.034
1983,2,M062X,Def2TZVP,3,12,69.997,70.459,59.164,59.626,3.913,6.021,3.822,5.93
1984,2,M062X,Def2TZVP,4,1,69.308,71.07,58.475,60.237,7.308,7.308,7.217,7.217
1985,2,M062X,Def2TZVP,4,2,69.308,71.07,58.475,60.237,6.261,6.715,6.17,6.624
1986,2,M062X,Def2TZVP,4,3,69.308,71.07,58.475,60.237,5.455,5.457,5.364,5.366
1987,2,M062X,Def2TZVP,4,4,69.308,71.07,58.475,60.237,4.52,4.566,4.429,4.475
1988,2,M062X,Def2TZVP,4,6,69.308,71.07,58.475,60.237,4.74,6.107,4.649,6.016
1989,2,M062X,Def2TZVP,4,8,69.308,71.07,58.475,60.237,4.205,5.603,4.114,5.512
1990,2,M062X,Def2TZVP,4,10,69.308,71.07,58.475,60.237,4.009,6.125,3.918,6.034
1991,2,M062X,Def2TZVP,4,12,69.308,71.07,58.475,60.237,3.913,6.021,3.822,5.93
1992,2,M062X,Def2TZVP,6,1,69.412,71.658,58.579,60.825,7.308,7.308,7.217,7.217
1993,2,M062X,Def2TZVP,6,2,69.412,71.658,58.579,60.825,6.261,6.715,6.17,6.624
1994,2,M062X,Def2TZVP,6,3,69.412,71.658,58.579,60.825,5.455,5.457,5.364,5.366
1995,2,M062X,Def2TZVP,6,4,69.412,71.658,58.579,60.825,4.52,4.566,4.429,4.475
1996,2,M062X,Def2TZVP,6,6,69.412,71.658,58.579,60.825,4.74,6.107,4.649,6.016
1997,2,M062X,Def2TZVP,6,8,69.412,71.658,58.579,60.825,4.205,5.603,4.114,5.512
1998,2,M062X,Def2TZVP,6,10,69.412,71.658,58.579,60.825,4.009,6.125,3.918,6.034
1999,2,M062X,Def2TZVP,6,12,69.412,71.658,58.579,60.825,3.913,6.021,3.822,5.93
2000,3,M062X,Def2TZVP,1,1,68.832,68.832,58.548,58.548,7.376,7.376,7.253,7.253
2001,3,M062X,Def2TZVP,1,2,68.832,68.832,58.548,58.548,6.329,6.783,6.206,6.66
2002,3,M062X,Def2TZVP,1,3,68.832,68.832,58.548,58.548,5.523,5.525,5.4,5.402
2003,3,M062X,Def2TZVP,1,4,68.832,68.832,58.548,58.548,4.588,4.634,4.465,4.511
2004,3,M062X,Def2TZVP,1,6,68.832,68.832,58.548,58.548,4.808,6.175,4.685,6.052
2005,3,M062X,Def2TZVP,1,8,68.832,68.832,58.548,58.548,4.273,5.671,4.15,5.548
2006,3,M062X,Def2TZVP,1,10,68.832,68.832,58.548,58.548,4.077,6.193,3.954,6.07
2007,3,M062X,Def2TZVP,1,12,68.832,68.832,58.548,58.548,3.981,6.089,3.858,5.966
2008,3,M062X,Def2TZVP,2,1,69.426,69.466,59.142,59.182,7.376,7.376,7.253,7.253
2009,3,M062X,Def2TZVP,2,2,69.426,69.466,59.142,59.182,6.329,6.783,6.206,6.66
2010,3,M062X,Def2TZVP,2,3,69.426,69.466,59.142,59.182,5.523,5.525,5.4,5.402
2011,3,M062X,Def2TZVP,2,4,69.426,69.466,59.142,59.182,4.588,4.634,4.465,4.511
2012,3,M062X,Def2TZVP,2,6,69.426,69.466,59.142,59.182,4.808,6.175,4.685,6.052
2013,3,M062X,Def2TZVP,2,8,69.426,69.466,59.142,59.182,4.273,5.671,4.15,5.548
2014,3,M062X,Def2TZVP,2,10,69.426,69.466,59.142,59.182,4.077,6.193,3.954,6.07
2015,3,M062X,Def2TZVP,2,12,69.426,69.466,59.142,59.182,3.981,6.089,3.858,5.966
2016,3,M062X,Def2TZVP,3,1,69.382,69.844,59.098,59.56,7.376,7.376,7.253,7.253
2017,3,M062X,Def2TZVP,3,2,69.382,69.844,59.098,59.56,6.329,6.783,6.206,6.66
2018,3,M062X,Def2TZVP,3,3,69.382,69.844,59.098,59.56,5.523,5.525,5.4,5.402
2019,3,M062X,Def2TZVP,3,4,69.382,69.844,59.098,59.56,4.588,4.634,4.465,4.511
2020,3,M062X,Def2TZVP,3,6,69.382,69.844,59.098,59.56,4.808,6.175,4.685,6.052
2021,3,M062X,Def2TZVP,3,8,69.382,69.844,59.098,59.56,4.273,5.671,4.15,5.548
2022,3,M062X,Def2TZVP,3,10,69.382,69.844,59.098,59.56,4.077,6.193,3.954,6.07
2023,3,M062X,Def2TZVP,3,12,69.382,69.844,59.098,59.56,3.981,6.089,3.858,5.966
2024,3,M062X,Def2TZVP,4,1,68.693,70.455,58.409,60.171,7.376,7.376,7.253,7.253
2025,3,M062X,Def2TZVP,4,2,68.693,70.455,58.409,60.171,6.329,6.783,6.206,6.66
2026,3,M062X,Def2TZVP,4,3,68.693,70.455,58.409,60.171,5.523,5.525,5.4,5.402
2027,3,M062X,Def2TZVP,4,4,68.693,70.455,58.409,60.171,4.588,4.634,4.465,4.511
2028,3,M062X,Def2TZVP,4,6,68.693,70.455,58.409,60.171,4.808,6.175,4.685,6.052
2029,3,M062X,Def2TZVP,4,8,68.693,70.455,58.409,60.171,4.273,5.671,4.15,5.548
2030,3,M062X,Def2TZVP,4,10,68.693,70.455,58.409,60.171,4.077,6.193,3.954,6.07
2031,3,M062X,Def2TZVP,4,12,68.693,70.455,58.409,60.171,3.981,6.089,3.858,5.966
2032,3,M062X,Def2TZVP,6,1,68.797,71.043,58.513,60.759,7.376,7.376,7.253,7.253
2033,3,M062X,Def2TZVP,6,2,68.797,71.043,58.513,60.759,6.329,6.783,6.206,6.66
2034,3,M062X,Def2TZVP,6,3,68.797,71.043,58.513,60.759,5.523,5.525,5.4,5.402
2035,3,M062X,Def2TZVP,6,4,68.797,71.043,58.513,60.759,4.588,4.634,4.465,4.511
2036,3,M062X,Def2TZVP,6,6,68.797,71.043,58.513,60.759,4.808,6.175,4.685,6.052
2037,3,M062X,Def2TZVP,6,8,68.797,71.043,58.513,60.759,4.273,5.671,4.15,5.548
2038,3,M062X,Def2TZVP,6,10,68.797,71.043,58.513,60.759,4.077,6.193,3.954,6.07
2039,3,M062X,Def2TZVP,6,12,68.797,71.043,58.513,60.759,3.981,6.089,3.858,5.966
2040,4,M062X,Def2TZVP,1,1,70.114,70.114,59.109,59.109,7.424,7.424,7.245,7.245
2041,4,M062X,Def2TZVP,1,2,70.114,70.114,59.109,59.109,6.377,6.831,6.198,6.652
2042,4,M062X,Def2TZVP,1,3,70.114,70.114,59.109,59.109,5.571,5.573,5.392,5.394
2043,4,M062X,Def2TZVP,1,4,70.114,70.114,59.109,59.109,4.636,4.682,4.457,4.503
2044,4,M062X,Def2TZVP,1,6,70.114,70.114,59.109,59.109,4.856,6.223,4.677,6.044
2045,4,M062X,Def2TZVP,1,8,70.114,70.114,59.109,59.109,4.321,5.719,4.142,5.54
2046,4,M062X,Def2TZVP,1,10,70.114,70.114,59.109,59.109,4.125,6.241,3.946,6.062
2047,4,M062X,Def2TZVP,1,12,70.114,70.114,59.109,59.109,4.029,6.137,3.85,5.958
2048,4,M062X,Def2TZVP,2,1,70.708,70.748,59.703,59.743,7.424,7.424,7.245,7.245
2049,4,M062X,Def2TZVP,2,2,70.708,70.748,59.703,59.743,6.377,6.831,6.198,6.652
2050,4,M062X,Def2TZVP,2,3,70.708,70.748,59.703,59.743,5.571,5.573,5.392,5.394
2051,4,M062X,Def2TZVP,2,4,70.708,70.748,59.703,59.743,4.636,4.682,4.457,4.503
2052,4,M062X,Def2TZVP,2,6,70.708,70.748,59.703,59.743,4.856,6.223,4.677,6.044
2053,4,M062X,Def2TZVP,2,8,70.708,70.748,59.703,59.743,4.321,5.719,4.142,5.54
2054,4,M062X,Def2TZVP,2,10,70.708,70.748,59.703,59.743,4.125,6.241,3.946,6.062
