structure,conf,functional,basis_set,gibbs,atom,nucleus,shift,weight,weighted_shift
1,9,B3LYP,"6-311+G(2d, p)",-967271.727,39,h,3.971,0.2605,1.034
1,9,B3LYP,"6-311+G(2d, p)",-967271.727,40,h,4.005,0.2605,1.043
1,9,B3LYP,"6-311+G(2d, p)",-967271.727,41,h,3.765,0.2605,0.9805
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,1,c,64.524,0.2372,15.3
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,3,c,72.434,0.2372,17.18
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,4,c,75.952,0.2372,18.01
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,5,c,80.084,0.2372,18.99
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,7,c,175.282,0.2372,41.57
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,10,c,28.406,0.2372,6.737
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,11,c,31.059,0.2372,7.367
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,13,c,56.062,0.2372,13.3
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,14,c,175.697,0.2372,41.67
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,16,c,137.2,0.2372,32.54
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,17,c,128.943,0.2372,30.58
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,18,c,141.001,0.2372,33.44
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,19,c,141.354,0.2372,33.53
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,20,c,129.231,0.2372,30.65
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,21,c,138.141,0.2372,32.76
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,22,h,8.15,0.2372,1.933
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,23,h,8.071,0.2372,1.914
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,24,h,8.105,0.2372,1.922
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,25,h,8.172,0.2372,1.938
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,26,c,176.437,0.2372,41.85
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,28,c,175.217,0.2372,41.56
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,30,h,2.59,0.2372,0.6143
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,31,h,1.197,0.2372,0.2838
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,32,h,1.925,0.2372,0.4565
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,33,h,1.627,0.2372,0.386
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,34,h,1.38,0.2372,0.3273
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,35,h,2.128,0.2372,0.5048
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,36,h,5.693,0.2372,1.35
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,37,h,5.355,0.2372,1.27
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,38,h,4.115,0.2372,0.976
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,39,h,3.763,0.2372,0.8926
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,40,h,3.972,0.2372,0.9422
1,10,B3LYP,"6-311+G(2d, p)",-967271.634,41,h,4.002,0.2372,0.9492
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,1,c,64.127,0.09425,6.044
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,3,c,74.574,0.09425,7.028
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,4,c,79.693,0.09425,7.511
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,5,c,81.538,0.09425,7.685
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,7,c,170.594,0.09425,16.08
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,10,c,29.586,0.09425,2.788
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,11,c,31.189,0.09425,2.94
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,13,c,55.634,0.09425,5.243
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,14,c,175.941,0.09425,16.58
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,16,c,137.584,0.09425,12.97
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,17,c,128.976,0.09425,12.16
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,18,c,140.621,0.09425,13.25
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,19,c,141.0,0.09425,13.29
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,20,c,129.102,0.09425,12.17
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,21,c,138.43,0.09425,13.05
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,22,h,8.146,0.09425,0.7678
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,23,h,8.094,0.09425,0.7628
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,24,h,8.099,0.09425,0.7633
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,25,h,8.154,0.09425,0.7685
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,26,c,176.252,0.09425,16.61
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,28,c,175.529,0.09425,16.54
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,30,h,0.904,0.09425,0.08524
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,31,h,2.796,0.09425,0.2635
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,32,h,1.209,0.09425,0.1139
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,33,h,1.624,0.09425,0.153
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,34,h,1.49,0.09425,0.1404
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,35,h,1.758,0.09425,0.1657
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,36,h,5.476,0.09425,0.5161
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,37,h,5.443,0.09425,0.513
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,38,h,3.949,0.09425,0.3722
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,39,h,4.037,0.09425,0.3805
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,40,h,3.87,0.09425,0.3648
1,11,B3LYP,"6-311+G(2d, p)",-967270.711,41,h,3.942,0.09425,0.3715
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,1,c,64.127,0.09425,6.044
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,3,c,74.574,0.09425,7.028
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,4,c,79.693,0.09425,7.511
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,5,c,81.538,0.09425,7.685
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,7,c,170.594,0.09425,16.08
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,10,c,29.586,0.09425,2.788
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,11,c,31.189,0.09425,2.94
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,13,c,55.634,0.09425,5.243
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,14,c,175.941,0.09425,16.58
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,16,c,138.43,0.09425,13.05
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,17,c,129.102,0.09425,12.17
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,18,c,141.0,0.09425,13.29
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,19,c,140.621,0.09425,13.25
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,20,c,128.976,0.09425,12.16
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,21,c,137.584,0.09425,12.97
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,22,h,8.154,0.09425,0.7685
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,23,h,8.099,0.09425,0.7633
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,24,h,8.094,0.09425,0.7628
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,25,h,8.146,0.09425,0.7678
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,26,c,175.529,0.09425,16.54
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,28,c,176.252,0.09425,16.61
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,30,h,0.904,0.09425,0.08524
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,31,h,2.796,0.09425,0.2635
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,32,h,1.209,0.09425,0.1139
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,33,h,1.624,0.09425,0.153
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,34,h,1.49,0.09425,0.1404
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,35,h,1.758,0.09425,0.1657
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,36,h,5.476,0.09425,0.5161
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,37,h,5.443,0.09425,0.513
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,38,h,3.949,0.09425,0.3722
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,39,h,4.037,0.09425,0.3805
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,40,h,3.87,0.09425,0.3648
1,12,B3LYP,"6-311+G(2d, p)",-967270.711,41,h,3.942,0.09425,0.3715
1,1,wB97X,Def2TZVP,-967101.968,1,c,57.099,3.704e-06,0.0002115
1,1,wB97X,Def2TZVP,-967101.968,3,c,68.924,3.704e-06,0.0002553
1,1,wB97X,Def2TZVP,-967101.968,4,c,69.471,3.704e-06,0.0002573
1,1,wB97X,Def2TZVP,-967101.968,5,c,67.724,3.704e-06,0.0002508
1,1,wB97X,Def2TZVP,-967101.968,7,c,177.581,3.704e-06,0.0006577
1,1,wB97X,Def2TZVP,-967101.968,10,c,25.315,3.704e-06,9.376e-05
1,1,wB97X,Def2TZVP,-967101.968,11,c,35.713,3.704e-06,0.0001323
1,1,wB97X,Def2TZVP,-967101.968,13,c,57.798,3.704e-06,0.0002141
1,1,wB97X,Def2TZVP,-967101.968,14,c,174.51,3.704e-06,0.0006463
1,1,wB97X,Def2TZVP,-967101.968,16,c,139.426,3.704e-06,0.0005164
1,1,wB97X,Def2TZVP,-967101.968,17,c,131.205,3.704e-06,0.0004859
1,1,wB97X,Def2TZVP,-967101.968,18,c,142.049,3.704e-06,0.0005261
1,1,wB97X,Def2TZVP,-967101.968,19,c,142.908,3.704e-06,0.0005293
1,1,wB97X,Def2TZVP,-967101.968,20,c,131.65,3.704e-06,0.0004876
1,1,wB97X,Def2TZVP,-967101.968,21,c,140.455,3.704e-06,0.0005202
1,1,wB97X,Def2TZVP,-967101.968,22,h,8.338,3.704e-06,3.088e-05
1,1,wB97X,Def2TZVP,-967101.968,23,h,8.223,3.704e-06,3.046e-05
1,1,wB97X,Def2TZVP,-967101.968,24,h,8.257,3.704e-06,3.058e-05
1,1,wB97X,Def2TZVP,-967101.968,25,h,8.359,3.704e-06,3.096e-05
1,1,wB97X,Def2TZVP,-967101.968,26,c,177.349,3.704e-06,0.0006568
1,1,wB97X,Def2TZVP,-967101.968,28,c,175.582,3.704e-06,0.0006503
1,1,wB97X,Def2TZVP,-967101.968,30,h,1.201,3.704e-06,4.45e-06
1,1,wB97X,Def2TZVP,-967101.968,31,h,2.382,3.704e-06,8.82e-06
1,1,wB97X,Def2TZVP,-967101.968,32,h,1.324,3.704e-06,4.904e-06
1,1,wB97X,Def2TZVP,-967101.968,33,h,1.418,3.704e-06,5.252e-06
1,1,wB97X,Def2TZVP,-967101.968,34,h,1.903,3.704e-06,7.047e-06
1,1,wB97X,Def2TZVP,-967101.968,35,h,1.353,3.704e-06,5.009e-06
1,1,wB97X,Def2TZVP,-967101.968,36,h,5.497,3.704e-06,2.036e-05
1,1,wB97X,Def2TZVP,-967101.968,37,h,5.209,3.704e-06,1.929e-05
1,1,wB97X,Def2TZVP,-967101.968,38,h,3.871,3.704e-06,1.434e-05
1,1,wB97X,Def2TZVP,-967101.968,39,h,4.056,3.704e-06,1.502e-05
1,1,wB97X,Def2TZVP,-967101.968,40,h,4.304,3.704e-06,1.594e-05
1,1,wB97X,Def2TZVP,-967101.968,41,h,4.027,3.704e-06,1.491e-05
1,2,wB97X,Def2TZVP,-967101.964,1,c,57.093,3.688e-06,0.0002106
1,2,wB97X,Def2TZVP,-967101.964,3,c,68.934,3.688e-06,0.0002542
1,2,wB97X,Def2TZVP,-967101.964,4,c,69.475,3.688e-06,0.0002562
1,2,wB97X,Def2TZVP,-967101.964,5,c,67.726,3.688e-06,0.0002498
1,2,wB97X,Def2TZVP,-967101.964,7,c,177.587,3.688e-06,0.000655
1,2,wB97X,Def2TZVP,-967101.964,10,c,25.309,3.688e-06,9.334e-05
1,2,wB97X,Def2TZVP,-967101.964,11,c,35.697,3.688e-06,0.0001317
1,2,wB97X,Def2TZVP,-967101.964,13,c,57.798,3.688e-06,0.0002132
1,2,wB97X,Def2TZVP,-967101.964,14,c,174.509,3.688e-06,0.0006436
1,2,wB97X,Def2TZVP,-967101.964,16,c,140.457,3.688e-06,0.000518
1,2,wB97X,Def2TZVP,-967101.964,17,c,131.651,3.688e-06,0.0004855
1,2,wB97X,Def2TZVP,-967101.964,18,c,142.909,3.688e-06,0.0005271
1,2,wB97X,Def2TZVP,-967101.964,19,c,142.049,3.688e-06,0.0005239
1,2,wB97X,Def2TZVP,-967101.964,20,c,131.203,3.688e-06,0.0004839
1,2,wB97X,Def2TZVP,-967101.964,21,c,139.423,3.688e-06,0.0005142
1,2,wB97X,Def2TZVP,-967101.964,22,h,8.359,3.688e-06,3.083e-05
1,2,wB97X,Def2TZVP,-967101.964,23,h,8.257,3.688e-06,3.045e-05
1,2,wB97X,Def2TZVP,-967101.964,24,h,8.224,3.688e-06,3.033e-05
1,2,wB97X,Def2TZVP,-967101.964,25,h,8.338,3.688e-06,3.075e-05
1,2,wB97X,Def2TZVP,-967101.964,26,c,175.576,3.688e-06,0.0006475
1,2,wB97X,Def2TZVP,-967101.964,28,c,177.351,3.688e-06,0.0006541
1,2,wB97X,Def2TZVP,-967101.964,30,h,1.202,3.688e-06,4.431e-06
1,2,wB97X,Def2TZVP,-967101.964,31,h,2.379,3.688e-06,8.772e-06
1,2,wB97X,Def2TZVP,-967101.964,32,h,1.324,3.688e-06,4.884e-06
1,2,wB97X,Def2TZVP,-967101.964,33,h,1.418,3.688e-06,5.229e-06
1,2,wB97X,Def2TZVP,-967101.964,34,h,1.903,3.688e-06,7.018e-06
1,2,wB97X,Def2TZVP,-967101.964,35,h,1.352,3.688e-06,4.988e-06
1,2,wB97X,Def2TZVP,-967101.964,36,h,5.497,3.688e-06,2.027e-05
1,2,wB97X,Def2TZVP,-967101.964,37,h,5.209,3.688e-06,1.921e-05
1,2,wB97X,Def2TZVP,-967101.964,38,h,3.871,3.688e-06,1.428e-05
1,2,wB97X,Def2TZVP,-967101.964,39,h,4.057,3.688e-06,1.496e-05
1,2,wB97X,Def2TZVP,-967101.964,40,h,4.304,3.688e-06,1.587e-05
1,2,wB97X,Def2TZVP,-967101.964,41,h,4.027,3.688e-06,1.485e-05
1,3,wB97X,Def2TZVP,-967111.617,1,c,60.595,0.05744,3.481
1,3,wB97X,Def2TZVP,-967111.617,3,c,64.323,0.05744,3.695
1,3,wB97X,Def2TZVP,-967111.617,4,c,76.895,0.05744,4.417
1,3,wB97X,Def2TZVP,-967111.617,5,c,65.599,0.05744,3.768
1,3,wB97X,Def2TZVP,-967111.617,7,c,175.784,0.05744,10.1
1,3,wB97X,Def2TZVP,-967111.617,10,c,28.985,0.05744,1.665
1,3,wB97X,Def2TZVP,-967111.617,11,c,32.07,0.05744,1.842
1,3,wB97X,Def2TZVP,-967111.617,13,c,55.379,0.05744,3.181
1,3,wB97X,Def2TZVP,-967111.617,14,c,175.161,0.05744,10.06
1,3,wB97X,Def2TZVP,-967111.617,16,c,139.268,0.05744,8.0
1,3,wB97X,Def2TZVP,-967111.617,17,c,131.3,0.05744,7.542
1,3,wB97X,Def2TZVP,-967111.617,18,c,142.251,0.05744,8.171
1,3,wB97X,Def2TZVP,-967111.617,19,c,142.654,0.05744,8.195
1,3,wB97X,Def2TZVP,-967111.617,20,c,131.338,0.05744,7.545
1,3,wB97X,Def2TZVP,-967111.617,21,c,140.418,0.05744,8.066
1,3,wB97X,Def2TZVP,-967111.617,22,h,8.35,0.05744,0.4797
1,3,wB97X,Def2TZVP,-967111.617,23,h,8.242,0.05744,0.4734
1,3,wB97X,Def2TZVP,-967111.617,24,h,8.263,0.05744,0.4747
1,3,wB97X,Def2TZVP,-967111.617,25,h,8.354,0.05744,0.4799
1,3,wB97X,Def2TZVP,-967111.617,26,c,177.66,0.05744,10.21
1,3,wB97X,Def2TZVP,-967111.617,28,c,176.757,0.05744,10.15
1,3,wB97X,Def2TZVP,-967111.617,30,h,1.498,0.05744,0.08603
1,3,wB97X,Def2TZVP,-967111.617,31,h,2.652,0.05744,0.1524
1,3,wB97X,Def2TZVP,-967111.617,32,h,1.255,0.05744,0.07209
1,3,wB97X,Def2TZVP,-967111.617,33,h,1.579,0.05744,0.09071
1,3,wB97X,Def2TZVP,-967111.617,34,h,1.38,0.05744,0.07928
1,3,wB97X,Def2TZVP,-967111.617,35,h,2.051,0.05744,0.1178
1,3,wB97X,Def2TZVP,-967111.617,36,h,5.524,0.05744,0.3173
1,3,wB97X,Def2TZVP,-967111.617,37,h,4.962,0.05744,0.285
1,3,wB97X,Def2TZVP,-967111.617,38,h,3.977,0.05744,0.2284
1,3,wB97X,Def2TZVP,-967111.617,39,h,3.84,0.05744,0.2206
1,3,wB97X,Def2TZVP,-967111.617,40,h,3.8,0.05744,0.2183
1,3,wB97X,Def2TZVP,-967111.617,41,h,3.924,0.05744,0.2254
1,4,wB97X,Def2TZVP,-967111.604,1,c,60.601,0.05671,3.437
1,4,wB97X,Def2TZVP,-967111.604,3,c,64.322,0.05671,3.648
1,4,wB97X,Def2TZVP,-967111.604,4,c,76.896,0.05671,4.361
1,4,wB97X,Def2TZVP,-967111.604,5,c,65.594,0.05671,3.72
1,4,wB97X,Def2TZVP,-967111.604,7,c,175.788,0.05671,9.969
1,4,wB97X,Def2TZVP,-967111.604,10,c,28.982,0.05671,1.644
1,4,wB97X,Def2TZVP,-967111.604,11,c,32.068,0.05671,1.819
1,4,wB97X,Def2TZVP,-967111.604,13,c,55.379,0.05671,3.141
1,4,wB97X,Def2TZVP,-967111.604,14,c,175.163,0.05671,9.934
1,4,wB97X,Def2TZVP,-967111.604,16,c,140.424,0.05671,7.964
1,4,wB97X,Def2TZVP,-967111.604,17,c,131.339,0.05671,7.448
1,4,wB97X,Def2TZVP,-967111.604,18,c,142.66,0.05671,8.09
1,4,wB97X,Def2TZVP,-967111.604,19,c,142.247,0.05671,8.067
1,4,wB97X,Def2TZVP,-967111.604,20,c,131.3,0.05671,7.446
1,4,wB97X,Def2TZVP,-967111.604,21,c,139.265,0.05671,7.898
1,4,wB97X,Def2TZVP,-967111.604,22,h,8.355,0.05671,0.4738
1,4,wB97X,Def2TZVP,-967111.604,23,h,8.263,0.05671,0.4686
1,4,wB97X,Def2TZVP,-967111.604,24,h,8.241,0.05671,0.4674
1,4,wB97X,Def2TZVP,-967111.604,25,h,8.351,0.05671,0.4736
1,4,wB97X,Def2TZVP,-967111.604,26,c,176.758,0.05671,10.02
1,4,wB97X,Def2TZVP,-967111.604,28,c,177.658,0.05671,10.08
1,4,wB97X,Def2TZVP,-967111.604,30,h,1.255,0.05671,0.07115
1,4,wB97X,Def2TZVP,-967111.604,31,h,1.498,0.05671,0.08495
1,4,wB97X,Def2TZVP,-967111.604,32,h,2.652,0.05671,0.1504
1,4,wB97X,Def2TZVP,-967111.604,33,h,1.579,0.05671,0.08955
1,4,wB97X,Def2TZVP,-967111.604,34,h,1.38,0.05671,0.07825
1,4,wB97X,Def2TZVP,-967111.604,35,h,2.05,0.05671,0.1163
1,4,wB97X,Def2TZVP,-967111.604,36,h,5.524,0.05671,0.3133
1,4,wB97X,Def2TZVP,-967111.604,37,h,4.962,0.05671,0.2814
1,4,wB97X,Def2TZVP,-967111.604,38,h,3.976,0.05671,0.2255
1,4,wB97X,Def2TZVP,-967111.604,39,h,3.8,0.05671,0.2155
1,4,wB97X,Def2TZVP,-967111.604,40,h,3.923,0.05671,0.2225
1,4,wB97X,Def2TZVP,-967111.604,41,h,3.841,0.05671,0.2178
1,5,wB97X,Def2TZVP,-967111.464,1,c,57.219,0.04926,2.819
1,5,wB97X,Def2TZVP,-967111.464,3,c,67.864,0.04926,3.343
1,5,wB97X,Def2TZVP,-967111.464,4,c,75.905,0.04926,3.739
1,5,wB97X,Def2TZVP,-967111.464,5,c,68.581,0.04926,3.378
1,5,wB97X,Def2TZVP,-967111.464,7,c,175.119,0.04926,8.627
1,5,wB97X,Def2TZVP,-967111.464,10,c,25.007,0.04926,1.232
1,5,wB97X,Def2TZVP,-967111.464,11,c,34.899,0.04926,1.719
1,5,wB97X,Def2TZVP,-967111.464,13,c,54.353,0.04926,2.678
1,5,wB97X,Def2TZVP,-967111.464,14,c,177.865,0.04926,8.762
1,5,wB97X,Def2TZVP,-967111.464,16,c,140.521,0.04926,6.922
1,5,wB97X,Def2TZVP,-967111.464,17,c,131.222,0.04926,6.464
1,5,wB97X,Def2TZVP,-967111.464,18,c,142.694,0.04926,7.029
1,5,wB97X,Def2TZVP,-967111.464,19,c,142.211,0.04926,7.006
1,5,wB97X,Def2TZVP,-967111.464,20,c,131.283,0.04926,6.467
1,5,wB97X,Def2TZVP,-967111.464,21,c,139.601,0.04926,6.877
1,5,wB97X,Def2TZVP,-967111.464,22,h,8.362,0.04926,0.4119
1,5,wB97X,Def2TZVP,-967111.464,23,h,8.271,0.04926,0.4075
1,5,wB97X,Def2TZVP,-967111.464,24,h,8.252,0.04926,0.4065
1,5,wB97X,Def2TZVP,-967111.464,25,h,8.357,0.04926,0.4117
1,5,wB97X,Def2TZVP,-967111.464,26,c,175.794,0.04926,8.66
1,5,wB97X,Def2TZVP,-967111.464,28,c,177.794,0.04926,8.759
1,5,wB97X,Def2TZVP,-967111.464,30,h,1.443,0.04926,0.07109
1,5,wB97X,Def2TZVP,-967111.464,31,h,1.436,0.04926,0.07076
1,5,wB97X,Def2TZVP,-967111.464,32,h,1.432,0.04926,0.07054
1,5,wB97X,Def2TZVP,-967111.464,33,h,1.407,0.04926,0.06929
1,5,wB97X,Def2TZVP,-967111.464,34,h,1.886,0.04926,0.09293
1,5,wB97X,Def2TZVP,-967111.464,35,h,1.389,0.04926,0.06844
1,5,wB97X,Def2TZVP,-967111.464,36,h,5.436,0.04926,0.2678
1,5,wB97X,Def2TZVP,-967111.464,37,h,5.151,0.04926,0.2537
1,5,wB97X,Def2TZVP,-967111.464,38,h,3.658,0.04926,0.1802
1,5,wB97X,Def2TZVP,-967111.464,39,h,4.283,0.04926,0.211
1,5,wB97X,Def2TZVP,-967111.464,40,h,3.859,0.04926,0.1901
1,5,wB97X,Def2TZVP,-967111.464,41,h,3.87,0.04926,0.1907
1,6,wB97X,Def2TZVP,-967111.459,1,c,57.219,0.04902,2.805
1,6,wB97X,Def2TZVP,-967111.459,3,c,67.865,0.04902,3.327
1,6,wB97X,Def2TZVP,-967111.459,4,c,75.905,0.04902,3.721
1,6,wB97X,Def2TZVP,-967111.459,5,c,68.58,0.04902,3.362
1,6,wB97X,Def2TZVP,-967111.459,7,c,175.12,0.04902,8.585
1,6,wB97X,Def2TZVP,-967111.459,10,c,25.006,0.04902,1.226
1,6,wB97X,Def2TZVP,-967111.459,11,c,34.898,0.04902,1.711
1,6,wB97X,Def2TZVP,-967111.459,13,c,54.353,0.04902,2.665
1,6,wB97X,Def2TZVP,-967111.459,14,c,177.866,0.04902,8.719
1,6,wB97X,Def2TZVP,-967111.459,16,c,139.602,0.04902,6.844
1,6,wB97X,Def2TZVP,-967111.459,17,c,131.284,0.04902,6.436
1,6,wB97X,Def2TZVP,-967111.459,18,c,142.212,0.04902,6.972
1,6,wB97X,Def2TZVP,-967111.459,19,c,142.694,0.04902,6.995
1,6,wB97X,Def2TZVP,-967111.459,20,c,131.221,0.04902,6.433
1,6,wB97X,Def2TZVP,-967111.459,21,c,140.521,0.04902,6.889
1,6,wB97X,Def2TZVP,-967111.459,22,h,8.357,0.04902,0.4097
1,6,wB97X,Def2TZVP,-967111.459,23,h,8.252,0.04902,0.4045
1,6,wB97X,Def2TZVP,-967111.459,24,h,8.271,0.04902,0.4055
1,6,wB97X,Def2TZVP,-967111.459,25,h,8.362,0.04902,0.4099
1,6,wB97X,Def2TZVP,-967111.459,26,c,177.794,0.04902,8.716
1,6,wB97X,Def2TZVP,-967111.459,28,c,175.795,0.04902,8.618
1,6,wB97X,Def2TZVP,-967111.459,30,h,1.443,0.04902,0.07074
1,6,wB97X,Def2TZVP,-967111.459,31,h,1.436,0.04902,0.07041
1,6,wB97X,Def2TZVP,-967111.459,32,h,1.432,0.04902,0.07019
1,6,wB97X,Def2TZVP,-967111.459,33,h,1.407,0.04902,0.06895
1,6,wB97X,Def2TZVP,-967111.459,34,h,1.886,0.04902,0.09247
1,6,wB97X,Def2TZVP,-967111.459,35,h,1.389,0.04902,0.06812
1,6,wB97X,Def2TZVP,-967111.459,36,h,5.436,0.04902,0.2665
1,6,wB97X,Def2TZVP,-967111.459,37,h,5.151,0.04902,0.2525
1,6,wB97X,Def2TZVP,-967111.459,38,h,3.658,0.04902,0.1793
1,6,wB97X,Def2TZVP,-967111.459,39,h,3.87,0.04902,0.1897
1,6,wB97X,Def2TZVP,-967111.459,40,h,4.283,0.04902,0.21
1,6,wB97X,Def2TZVP,-967111.459,41,h,3.859,0.04902,0.1892
1,7,wB97X,Def2TZVP,-967109.618,1,c,56.937,0.007783,0.4431
1,7,wB97X,Def2TZVP,-967109.618,3,c,68.002,0.007783,0.5292
1,7,wB97X,Def2TZVP,-967109.618,4,c,73.183,0.007783,0.5696
1,7,wB97X,Def2TZVP,-967109.618,5,c,69.065,0.007783,0.5375
1,7,wB97X,Def2TZVP,-967109.618,7,c,174.023,0.007783,1.354
1,7,wB97X,Def2TZVP,-967109.618,10,c,25.371,0.007783,0.1975
1,7,wB97X,Def2TZVP,-967109.618,11,c,34.661,0.007783,0.2698
1,7,wB97X,Def2TZVP,-967109.618,13,c,55.267,0.007783,0.4301
1,7,wB97X,Def2TZVP,-967109.618,14,c,175.793,0.007783,1.368
1,7,wB97X,Def2TZVP,-967109.618,16,c,140.464,0.007783,1.093
1,7,wB97X,Def2TZVP,-967109.618,17,c,131.321,0.007783,1.022
1,7,wB97X,Def2TZVP,-967109.618,18,c,142.558,0.007783,1.109
1,7,wB97X,Def2TZVP,-967109.618,19,c,142.038,0.007783,1.105
1,7,wB97X,Def2TZVP,-967109.618,20,c,131.15,0.007783,1.021
1,7,wB97X,Def2TZVP,-967109.618,21,c,139.704,0.007783,1.087
1,7,wB97X,Def2TZVP,-967109.618,22,h,8.372,0.007783,0.06516
1,7,wB97X,Def2TZVP,-967109.618,23,h,8.264,0.007783,0.06431
1,7,wB97X,Def2TZVP,-967109.618,24,h,8.239,0.007783,0.06412
1,7,wB97X,Def2TZVP,-967109.618,25,h,8.347,0.007783,0.06496
1,7,wB97X,Def2TZVP,-967109.618,26,c,175.653,0.007783,1.367
1,7,wB97X,Def2TZVP,-967109.618,28,c,177.762,0.007783,1.383
1,7,wB97X,Def2TZVP,-967109.618,30,h,1.432,0.007783,0.01114
1,7,wB97X,Def2TZVP,-967109.618,31,h,1.471,0.007783,0.01145
